scenario,rare_count,repetition,method,class_id,test_count,coverage,mean_set_size,mean_ordinal_span,full_set_rate,mean_preliminary_threshold,preliminary_threshold_variance,mean_correction,final_threshold_variance,correction_is_infinite,calibration_support
D_no_useful_ordinal_structure,100,1,independent_mondrian,2,1165,0.9030042918454936,1.9562231759656652,1.9562231759656652,0,0.0,0.0,0.8036087161119324,0.0,0,100
D_no_useful_ordinal_structure,100,1,independent_mondrian,4,1166,0.8945111492281304,1.4048027444253859,1.4048027444253859,0,0.0,0.0,0.6511282560654339,0.0,0,100
D_no_useful_ordinal_structure,100,1,independent_mondrian,3,1229,0.8730675345809601,2.2481692432872253,2.2481692432872253,0,0.0,0.0,0.4727981922005983,0.0,0,100
D_no_useful_ordinal_structure,100,1,independent_mondrian,0,236,0.8559322033898306,1.5508474576271187,1.5508474576271187,0,0.0,0.0,0.63595643173469,0.0,0,100
D_no_useful_ordinal_structure,100,1,ordinal_cluster,1,1204,0.9709302325581395,2.0199335548172757,2.0199335548172757,0,0.0,0.0,0.6607574873835693,0.0,0,100
D_no_useful_ordinal_structure,100,1,ordinal_cluster,2,1165,0.8223175965665236,2.1416309012875536,2.1416309012875536,0,0.0,0.0,0.6300108724758946,0.0,0,100
D_no_useful_ordinal_structure,100,1,ordinal_cluster,4,1166,0.8747855917667239,1.5445969125214407,1.5445969125214407,0,0.0,0.0,0.6034177471640777,0.0,0,100
D_no_useful_ordinal_structure,100,1,ordinal_cluster,3,1229,0.967453213995118,2.06346623270952,2.06346623270952,0,0.0,0.0,0.6923925274629499,0.0,0,100
D_no_useful_ordinal_structure,100,1,ordinal_cluster,0,236,0.8347457627118644,1.5381355932203389,1.5381355932203389,0,0.0,0.0,0.5821119793379151,0.0,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_nonordinal,1,1204,0.9302325581395349,2.3347176079734218,2.3347176079734218,0,0.4192369971449383,0.023137820517249576,0.04557715053462347,0.023137820517249576,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_nonordinal,2,1165,0.9459227467811159,1.990557939914163,1.990557939914163,0,0.7877543199225504,0.024902868329897812,0.10592808681526433,0.024902868329897812,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_nonordinal,4,1166,0.9176672384219554,1.5102915951972555,1.5102915951972555,0,0.6500377114291594,0.024288674493467194,0.03396383212010201,0.024288674493467194,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_nonordinal,3,1229,0.9064279902359642,2.296175752644426,2.296175752644426,0,0.47719760755202084,0.019195241463468835,0.02633515726182767,0.019195241463468835,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_nonordinal,0,236,0.8601694915254238,1.5338983050847457,1.5338983050847457,0,0.7223924655361655,0.031504648168151475,-0.06314623076949066,0.031504648168151475,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_ordinal,1,1204,0.9260797342192691,2.3347176079734218,2.3347176079734218,0,0.5594508049245034,0.026195925447705274,-0.09806433844802243,0.026195925447705274,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_ordinal,2,1165,0.9476394849785408,1.9879828326180258,1.9879828326180258,0,0.5748949990283599,0.02449938737704016,0.3207986409053254,0.02449938737704016,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_ordinal,4,1166,0.9168096054888508,1.5051457975986278,1.5051457975986278,0,0.6218174784884352,0.022655711581898316,0.05761775812170661,0.022655711581898316,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_ordinal,3,1229,0.8991049633848658,2.28966639544345,2.28966639544345,0,0.599614843829229,0.02305650465695718,-0.09984469735776647,0.02305650465695718,0,100
D_no_useful_ordinal_structure,100,1,input_dependent_ordinal,0,236,0.8601694915254238,1.5296610169491525,1.5296610169491525,0,0.5325969860705704,0.030883842980962046,0.12588549478346778,0.030883842980962046,0,100
D_no_useful_ordinal_structure,100,2,independent_mondrian,2,1172,0.8924914675767918,1.9701365187713311,1.9701365187713311,0,0.0,0.0,0.7676816662726066,0.0,0,100
D_no_useful_ordinal_structure,100,2,independent_mondrian,1,1204,0.9119601328903655,2.318106312292359,2.318106312292359,0,0.0,0.0,0.467756358435892,0.0,0,100
D_no_useful_ordinal_structure,100,2,independent_mondrian,0,225,0.88,1.4177777777777778,1.4177777777777778,0,0.0,0.0,0.6572341374710603,0.0,0,100
D_no_useful_ordinal_structure,100,2,independent_mondrian,3,1153,0.9089332176929749,2.2246313963573288,2.2246313963573288,0,0.0,0.0,0.5400534298960509,0.0,0,100
D_no_useful_ordinal_structure,100,2,independent_mondrian,4,1246,0.8996789727126806,1.4967897271268058,1.4967897271268058,0,0.0,0.0,0.6663986683370252,0.0,0,100
D_no_useful_ordinal_structure,100,2,ordinal_cluster,2,1172,0.8071672354948806,2.1262798634812285,2.1262798634812285,0,0.0,0.0,0.6222571148132825,0.0,0,100
D_no_useful_ordinal_structure,100,2,ordinal_cluster,1,1204,0.9775747508305648,2.0382059800664454,2.0382059800664454,0,0.0,0.0,0.677798456431374,0.0,0,100
D_no_useful_ordinal_structure,100,2,ordinal_cluster,0,225,0.8222222222222222,1.488888888888889,1.488888888888889,0,0.0,0.0,0.5902491561899686,0.0,0,100
D_no_useful_ordinal_structure,100,2,ordinal_cluster,3,1153,0.9627059843885516,2.056374674761492,2.056374674761492,0,0.0,0.0,0.6748098331320809,0.0,0,100
D_no_useful_ordinal_structure,100,2,ordinal_cluster,4,1246,0.8651685393258427,1.5264847512038524,1.5264847512038524,0,0.0,0.0,0.6032204780582057,0.0,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_nonordinal,2,1172,0.89419795221843,1.8583617747440273,1.8583617747440273,0,0.7722256959874473,0.02642503891716238,-0.0005790270486256688,0.02642503891716238,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_nonordinal,1,1204,0.9352159468438538,2.0539867109634553,2.0539867109634553,0,0.4157965525445995,0.024179466294385592,0.03213570729874482,0.024179466294385592,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_nonordinal,0,225,0.8088888888888889,1.3911111111111112,1.3911111111111112,0,0.7056451398830482,0.029135156194966417,-0.10881309805540129,0.029135156194966417,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_nonordinal,3,1153,0.8915871639202082,2.0372940156114483,2.0372940156114483,0,0.48214911880433886,0.020616459743925203,-0.0024936055824941183,0.020616459743925203,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_nonordinal,4,1246,0.8571428571428571,1.3940609951845906,1.3940609951845906,0,0.6691165159114776,0.02889241384272452,-0.07796974785312027,0.02889241384272452,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_ordinal,2,1172,0.89419795221843,1.863481228668942,1.863481228668942,0,0.5786490443423086,0.025701488694025828,0.19317537040886423,0.025701488694025828,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_ordinal,1,1204,0.9352159468438538,2.0539867109634553,2.0539867109634553,0,0.5490028236452035,0.02557733442824635,-0.09996561776055346,0.02557733442824635,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_ordinal,0,225,0.8133333333333334,1.3955555555555557,1.3955555555555557,0,0.5442091641966604,0.026376920497275982,0.050600034243444836,0.026376920497275982,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_ordinal,3,1153,0.8967909800520382,2.0450997398091935,2.0450997398091935,0,0.6134662846949975,0.025874003314080598,-0.12355366203432885,0.025874003314080605,0,100
D_no_useful_ordinal_structure,100,2,input_dependent_ordinal,4,1246,0.8595505617977528,1.411717495987159,1.411717495987159,0,0.6336899085846254,0.026486598155708328,-0.04594771411951892,0.026486598155708328,0,100
D_no_useful_ordinal_structure,100,3,independent_mondrian,3,1152,0.9114583333333334,2.3715277777777777,2.3715277777777777,0,0.0,0.0,0.5287999530089629,0.0,0,100
D_no_useful_ordinal_structure,100,3,independent_mondrian,0,224,0.96875,1.4107142857142858,1.4107142857142858,0,0.0,0.0,0.8261937757637707,0.0,0,100
D_no_useful_ordinal_structure,100,3,independent_mondrian,1,1200,0.8708333333333333,2.5416666666666665,2.5416666666666665,0,0.0,0.0,0.4086424726108262,0.0,0,100
D_no_useful_ordinal_structure,100,3,independent_mondrian,4,1181,0.9144792548687553,1.5088907705334462,1.5088907705334462,0,0.0,0.0,0.6870276575932125,0.0,0,100
D_no_useful_ordinal_structure,100,3,independent_mondrian,2,1243,0.9235720032180209,2.00804505229284,2.00804505229284,0,0.0,0.0,0.8430788163979446,0.0,0,100
D_no_useful_ordinal_structure,100,3,ordinal_cluster,3,1152,0.9696180555555556,2.2057291666666665,2.2057291666666665,0,0.0,0.0,0.7255790858112343,0.0,0,100
D_no_useful_ordinal_structure,100,3,ordinal_cluster,0,224,0.8928571428571429,1.5758928571428572,1.5758928571428572,0,0.0,0.0,0.5904496039258685,0.0,0,100
D_no_useful_ordinal_structure,100,3,ordinal_cluster,1,1200,0.9808333333333333,2.151666666666667,2.151666666666667,0,0.0,0.0,0.7198112588807674,0.0,0,100
D_no_useful_ordinal_structure,100,3,ordinal_cluster,4,1181,0.8916172734970365,1.615580016934801,1.615580016934801,0,0.0,0.0,0.6485337129844245,0.0,0,100
D_no_useful_ordinal_structure,100,3,ordinal_cluster,2,1243,0.8423169750603379,2.265486725663717,2.265486725663717,0,0.0,0.0,0.6748607700534931,0.0,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_nonordinal,3,1152,0.9105902777777778,2.1927083333333335,2.1927083333333335,0,0.4637916429968143,0.01633302892871564,0.02677713525261327,0.01633302892871564,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_nonordinal,0,224,0.9196428571428571,1.3839285714285714,1.3839285714285714,0,0.6399275819897672,0.04642281082056412,0.1035603269139736,0.04642281082056412,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_nonordinal,1,1200,0.885,2.305833333333333,2.305833333333333,0,0.4334914491367778,0.023583948512447772,-0.02555285742198299,0.023583948512447772,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_nonordinal,4,1181,0.8966977138018628,1.464013547840813,1.464013547840813,0,0.6382978254920452,0.021116132807813187,0.013407970643306122,0.021116132807813187,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_nonordinal,2,1243,0.913113435237329,1.9436846339501206,1.9436846339501206,0,0.7538401905863898,0.030003848534458064,0.09258995024833794,0.030003848534458064,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_ordinal,3,1152,0.9149305555555556,2.1987847222222223,2.1987847222222223,0,0.5859830099251722,0.02079345992456365,-0.08826295346399804,0.02079345992456365,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_ordinal,0,224,0.9241071428571429,1.3660714285714286,1.3660714285714286,0,0.5173659750725188,0.0323772251799938,0.20081071967913533,0.0323772251799938,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_ordinal,1,1200,0.8566666666666667,2.2608333333333333,2.2608333333333333,0,0.5522802282743188,0.02836680679803027,-0.15576628265167053,0.02836680679803027,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_ordinal,4,1181,0.9026248941574937,1.4674005080440304,1.4674005080440304,0,0.6066211017326293,0.017380510822686913,0.04618825960632955,0.017380510822686913,0,100
D_no_useful_ordinal_structure,100,3,input_dependent_ordinal,2,1243,0.910699919549477,1.920353982300885,1.920353982300885,0,0.5672786922340944,0.024510563419211387,0.26845896264141345,0.024510563419211387,0,100
D_no_useful_ordinal_structure,100,4,independent_mondrian,2,1236,0.8940129449838188,1.919093851132686,1.919093851132686,0,0.0,0.0,0.787975847056446,0.0,0,100
D_no_useful_ordinal_structure,100,4,independent_mondrian,4,1137,0.909410729991205,1.4010554089709764,1.4010554089709764,0,0.0,0.0,0.6828156640167786,0.0,0,100
D_no_useful_ordinal_structure,100,4,independent_mondrian,3,1206,0.9054726368159204,2.295190713101161,2.295190713101161,0,0.0,0.0,0.49602186166891127,0.0,0,100
D_no_useful_ordinal_structure,100,4,independent_mondrian,1,1164,0.9175257731958762,2.268041237113402,2.268041237113402,0,0.0,0.0,0.48800061190294475,0.0,0,100
D_no_useful_ordinal_structure,100,4,independent_mondrian,0,257,0.8715953307392996,1.3929961089494163,1.3929961089494163,0,0.0,0.0,0.6291505253794587,0.0,0,100
D_no_useful_ordinal_structure,100,4,ordinal_cluster,2,1236,0.7953074433656958,2.040453074433657,2.040453074433657,0,0.0,0.0,0.5902442747986184,0.0,0,100
D_no_useful_ordinal_structure,100,4,ordinal_cluster,4,1137,0.8715919085312225,1.474934036939314,1.474934036939314,0,0.0,0.0,0.5951127333946453,0.0,0,100
D_no_useful_ordinal_structure,100,4,ordinal_cluster,3,1206,0.9626865671641791,1.978441127694859,1.978441127694859,0,0.0,0.0,0.657465508098647,0.0,0,100
D_no_useful_ordinal_structure,100,4,ordinal_cluster,1,1164,0.9596219931271478,1.9381443298969072,1.9381443298969072,0,0.0,0.0,0.6291505253794587,0.0,0,100
D_no_useful_ordinal_structure,100,4,ordinal_cluster,0,257,0.8404669260700389,1.424124513618677,1.424124513618677,0,0.0,0.0,0.5766275252281049,0.0,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_nonordinal,2,1236,0.8810679611650486,1.8406148867313916,1.8406148867313916,0,0.7905517445501101,0.012959671748415726,-0.03904620195893915,0.012959671748415726,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_nonordinal,4,1137,0.8953386103781882,1.3544415127528584,1.3544415127528584,0,0.6580779994832779,0.01323391563678307,-0.0013947579988856096,0.01323391563678307,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_nonordinal,3,1206,0.8996683250414593,2.1334991708126037,2.1334991708126037,0,0.48189811710674024,0.018796843541235588,-0.009535434812816712,0.018796843541235588,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_nonordinal,1,1164,0.9183848797250859,2.1323024054982818,2.1323024054982818,0,0.4253872681903997,0.019499894734477385,0.01920582719079275,0.019499894734477385,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_nonordinal,0,257,0.8910505836575876,1.3579766536964981,1.3579766536964981,0,0.6701394499727781,0.029368561483096228,-0.0219251742989357,0.029368561483096228,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_ordinal,2,1236,0.88915857605178,1.830906148867314,1.830906148867314,0,0.5800434065110562,0.017056495194580336,0.1885660228886526,0.017056495194580336,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_ordinal,4,1137,0.8953386103781882,1.3544415127528584,1.3544415127528584,0,0.631525443407847,0.013531921676700406,0.027037375585920065,0.013531921676700406,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_ordinal,3,1206,0.8946932006633499,2.144278606965174,2.144278606965174,0,0.6163885880023189,0.014855347513056982,-0.1526089822940821,0.014855347513056982,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_ordinal,1,1164,0.9183848797250859,2.1194158075601375,2.1194158075601375,0,0.55998207803663,0.01917157445980616,-0.11716024139461961,0.01917157445980616,0,100
D_no_useful_ordinal_structure,100,4,input_dependent_ordinal,0,257,0.8832684824902723,1.3540856031128405,1.3540856031128405,0,0.5273676023881395,0.02163492058030893,0.09694242916096435,0.02163492058030893,0,100
D_no_useful_ordinal_structure,100,5,independent_mondrian,2,1172,0.8395904436860068,1.8805460750853242,1.8805460750853242,0,0.0,0.0,0.6675402586641618,0.0,0,100
D_no_useful_ordinal_structure,100,5,independent_mondrian,1,1168,0.9323630136986302,2.2174657534246576,2.2174657534246576,0,0.0,0.0,0.4993836392911077,0.0,0,100
D_no_useful_ordinal_structure,100,5,independent_mondrian,4,1239,0.9313962873284907,1.354317998385795,1.354317998385795,0,0.0,0.0,0.7637698707177595,0.0,0,100
D_no_useful_ordinal_structure,100,5,independent_mondrian,3,1169,0.88366124893071,2.208725406330197,2.208725406330197,0,0.0,0.0,0.43563917444275435,0.0,0,100
D_no_useful_ordinal_structure,100,5,independent_mondrian,0,252,0.8849206349206349,1.3492063492063493,1.3492063492063493,0,0.0,0.0,0.6828871411960058,0.0,0,100
D_no_useful_ordinal_structure,100,5,ordinal_cluster,2,1172,0.7773037542662116,2.0264505119453924,2.0264505119453924,0,0.0,0.0,0.5735183866677561,0.0,0,100
D_no_useful_ordinal_structure,100,5,ordinal_cluster,1,1168,0.9691780821917808,1.9477739726027397,1.9477739726027397,0,0.0,0.0,0.6300049919407824,0.0,0,100
D_no_useful_ordinal_structure,100,5,ordinal_cluster,4,1239,0.8547215496368039,1.4713478611783697,1.4713478611783697,0,0.0,0.0,0.590629840512674,0.0,0,100
D_no_useful_ordinal_structure,100,5,ordinal_cluster,3,1169,0.9589392643284859,1.9272882805816938,1.9272882805816938,0,0.0,0.0,0.6373591606634028,0.0,0,100
D_no_useful_ordinal_structure,100,5,ordinal_cluster,0,252,0.8333333333333334,1.4206349206349207,1.4206349206349207,0,0.0,0.0,0.6000892277940383,0.0,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_nonordinal,2,1172,0.8720136518771331,1.848976109215017,1.848976109215017,0,0.8048909096276732,0.019453998027870487,-0.08286377832554082,0.019453998027870487,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_nonordinal,1,1168,0.8904109589041096,2.1446917808219177,2.1446917808219177,0,0.4117467770576171,0.01786476536094594,-0.001976992190336313,0.01786476536094594,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_nonordinal,4,1239,0.9209039548022598,1.3720742534301857,1.3720742534301857,0,0.6414798018784276,0.02183352328762401,0.06969201028229965,0.02183352328762401,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_nonordinal,3,1169,0.8922155688622755,2.1454234388366125,2.1454234388366125,0,0.4757769241371761,0.02146766086622719,-0.02204446731038906,0.02146766086622719,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_nonordinal,0,252,0.9087301587301587,1.3571428571428572,1.3571428571428572,0,0.6782913020031183,0.020723208426794308,0.0660369588880787,0.020723208426794308,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_ordinal,2,1172,0.8720136518771331,1.8515358361774743,1.8515358361774743,0,0.5705590677104784,0.018577819378304362,0.14937192091953816,0.018577819378304362,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_ordinal,1,1168,0.8904109589041096,2.1601027397260273,2.1601027397260273,0,0.5562910087524463,0.01840839472419344,-0.14564360465790838,0.01840839472419344,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_ordinal,4,1239,0.9225181598062954,1.3728813559322033,1.3728813559322033,0,0.6169454933225357,0.022435482253517502,0.09473529631924982,0.022435482253517502,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_ordinal,3,1169,0.8922155688622755,2.1454234388366125,2.1454234388366125,0,0.606381687641436,0.021762479399509566,-0.15201023199597258,0.021762479399509566,0,100
D_no_useful_ordinal_structure,100,5,input_dependent_ordinal,0,252,0.9087301587301587,1.3571428571428572,1.3571428571428572,0,0.5417113703707094,0.016976484699350335,0.20447363204516333,0.016976484699350335,0,100
D_no_useful_ordinal_structure,100,6,independent_mondrian,3,1194,0.8961474036850922,2.458961474036851,2.458961474036851,0,0.0,0.0,0.4964527364199093,0.0,0,100
D_no_useful_ordinal_structure,100,6,independent_mondrian,2,1214,0.9316309719934102,1.959637561779242,1.959637561779242,0,0.0,0.0,0.9593309160751173,0.0,0,100
D_no_useful_ordinal_structure,100,6,independent_mondrian,1,1179,0.8719253604749788,2.4936386768447836,2.4936386768447836,0,0.0,0.0,0.4111651348728553,0.0,0,100
D_no_useful_ordinal_structure,100,6,independent_mondrian,0,260,0.9076923076923077,1.4884615384615385,1.4884615384615385,0,0.0,0.0,0.7312896099832372,0.0,0,100
D_no_useful_ordinal_structure,100,6,independent_mondrian,4,1153,0.9167389418907199,1.5628794449262793,1.5628794449262793,0,0.0,0.0,0.7168960981882885,0.0,0,100
D_no_useful_ordinal_structure,100,6,ordinal_cluster,3,1194,0.9631490787269682,2.053601340033501,2.053601340033501,0,0.0,0.0,0.6875113587131438,0.0,0,100
D_no_useful_ordinal_structure,100,6,ordinal_cluster,2,1214,0.7883031301482701,2.187808896210873,2.187808896210873,0,0.0,0.0,0.6095049415297389,0.0,0,100
D_no_useful_ordinal_structure,100,6,ordinal_cluster,1,1179,0.9787955894826124,1.9991518235793044,1.9991518235793044,0,0.0,0.0,0.7165612412679511,0.0,0,100
D_no_useful_ordinal_structure,100,6,ordinal_cluster,0,260,0.8307692307692308,1.5307692307692307,1.5307692307692307,0,0.0,0.0,0.5837394029951423,0.0,0,100
D_no_useful_ordinal_structure,100,6,ordinal_cluster,4,1153,0.8794449262792715,1.5368603642671292,1.5368603642671292,0,0.0,0.0,0.6243404634451347,0.0,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_nonordinal,3,1194,0.9045226130653267,2.379396984924623,2.379396984924623,0,0.4906101620767362,0.023955918430148528,0.00259724187551047,0.023955918430148528,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_nonordinal,2,1214,0.9538714991762768,1.956342668863262,1.957990115321252,0,0.8413545446830827,0.01840825957704844,0.15152102269401113,0.01840825957704844,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_nonordinal,1,1179,0.8541136556403732,2.502120441051739,2.508905852417303,0,0.3866089644199527,0.01644034724112209,-0.012842162026810627,0.01644034724112209,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_nonordinal,0,260,0.9192307692307692,1.4461538461538461,1.4538461538461538,0,0.6368367059266211,0.0037991278751027388,0.09709734502135903,0.0037991278751027388,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_nonordinal,4,1153,0.9132697311361665,1.5715524718126626,1.5715524718126626,0,0.6424541796932517,0.023966660267231925,0.05116989646332648,0.023966660267231925,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_ordinal,3,1194,0.9103852596314908,2.38107202680067,2.38107202680067,0,0.6086534739982904,0.021619437666780095,-0.11168740517973119,0.021619437666780095,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_ordinal,2,1214,0.9563426688632619,1.957166392092257,1.9612850082372324,0,0.5851234058957889,0.01699880590177842,0.41466808425171386,0.01699880590177842,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_ordinal,1,1179,0.8541136556403732,2.4707379134860052,2.4826123833757423,0,0.5527353059074488,0.013606973576550106,-0.18215902337758583,0.013606973576550106,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_ordinal,0,260,0.9192307692307692,1.4576923076923076,1.476923076923077,0,0.5241565360526477,0.010163543500130346,0.20568315391860276,0.010163543500130346,0,100
D_no_useful_ordinal_structure,100,6,input_dependent_ordinal,4,1153,0.9063313096270599,1.5706851691240242,1.5706851691240242,0,0.6409927863275133,0.027777547469560734,0.045040049701378426,0.027777547469560734,0,100
D_no_useful_ordinal_structure,100,7,independent_mondrian,1,1142,0.8642732049036778,2.279334500875657,2.279334500875657,0,0.0,0.0,0.40091240935874956,0.0,0,100
D_no_useful_ordinal_structure,100,7,independent_mondrian,0,283,0.901060070671378,1.3604240282685511,1.3604240282685511,0,0.0,0.0,0.6950399426410628,0.0,0,100
D_no_useful_ordinal_structure,100,7,independent_mondrian,4,1178,0.8616298811544991,1.3938879456706281,1.3938879456706281,0,0.0,0.0,0.5799549034110946,0.0,0,100
D_no_useful_ordinal_structure,100,7,independent_mondrian,2,1223,0.8609975470155355,1.822567457072772,1.822567457072772,0,0.0,0.0,0.7315331089495674,0.0,0,100
D_no_useful_ordinal_structure,100,7,independent_mondrian,3,1174,0.924190800681431,2.0894378194207834,2.0894378194207834,0,0.0,0.0,0.5348561719515603,0.0,0,100
D_no_useful_ordinal_structure,100,7,ordinal_cluster,1,1142,0.9746059544658494,1.8555166374781087,1.8555166374781087,0,0.0,0.0,0.6561937531648978,0.0,0,100
