rare_count,method,class_id,mean_coverage,coverage_sd,mean_set_size,set_size_sd,mean_ordinal_span,full_set_rate,mean_preliminary_threshold,preliminary_threshold_variance,mean_correction,correction_sd,final_threshold_variance,infinite_correction_rate,calibration_support
5,input_dependent_ordinal,0,1.0,0.0,1.4646145261941375,0.06695769770118867,1.464704212292792,0.0,0.5156026780035123,0.019824543039362933,inf,inf,inf,1,5
5,input_dependent_ordinal,1,0.9029693646763653,0.02838674900332252,2.6229274996395477,0.07724581944517862,2.670840268135906,0.00022350845028252595,0.5642828414581028,0.0215832415161485,-0.04229272116610171,0.03636112107747501,0.0215832415161485,0,100
5,input_dependent_ordinal,2,0.9005271608166245,0.027887351587890172,2.937863751714059,0.06696920303556084,3.5829184808892385,0.0007142764265949057,0.6124439577712831,0.02333451960279612,0.15301222091481984,0.053165844728245044,0.023334519602796117,0,100
5,input_dependent_ordinal,3,0.9040363751479163,0.028537850490105657,3.1894253883080013,0.09547272776073935,4.545226586843069,0.0006887963432766475,0.6607462997688833,0.02514548699447259,-0.06676613309288858,0.04673789114102409,0.02514548699447259,0,100
5,input_dependent_ordinal,4,0.9033935350274908,0.03319444423824448,2.5428127074702913,0.05454706726561805,4.754209779455607,0.00011969855532231,0.7091450543286192,0.02716356632459409,0.018475713408474446,0.06569059995379027,0.02716356632459409,0,100
5,ordinal_cluster,0,0.9358652409908991,0.023367833201612544,1.5824867000762548,0.09734546168998925,1.5824867000762548,0.0,0.0,0.0,0.5550442480191209,0.053729919676362245,0.0,0,5
5,ordinal_cluster,1,0.9507677906934238,0.014711564710676077,2.016136039308194,0.10824002389111012,2.016136039308194,0.0,0.0,0.0,0.6725687615827808,0.04823268832670894,0.0,0,100
5,ordinal_cluster,2,0.8380968243853975,0.026617370417005636,2.1941864555833255,0.10795750981761092,2.1941864555833255,0.0,0.0,0.0,0.6453795719555369,0.040275798167986855,0.0,0,100
5,ordinal_cluster,3,0.9383293646975869,0.015381542544606329,2.1500296035473925,0.10759518969707066,2.1500296035473925,0.0,0.0,0.0,0.7065943771021406,0.04177567279054172,0.0,0,100
5,ordinal_cluster,4,0.8746471057638782,0.028846525951505976,1.580531551313905,0.07445268823703158,1.580531551313905,0.0,0.0,0.0,0.6719997804255295,0.049479702248665644,0.0,0,100
10,independent_mondrian,0,0.9204376969419685,0.07069199211250413,1.4150889492700447,0.12272829870325941,1.4150889492700447,0.0,0.0,0.0,0.5749058673276505,0.19332053963014015,0.0,0,10
10,independent_mondrian,1,0.901953935267944,0.032104541678763816,2.135638673018557,0.23340580297387678,2.135671923226371,0.0,0.0,0.0,0.5476341177589344,0.060608590742106734,0.0,0,100
10,independent_mondrian,2,0.9027314103450587,0.028840250990246147,2.1195832709135374,0.11189719918752243,2.119600512292848,0.0,0.0,0.0,0.789005745350278,0.07243228591428336,0.0,0,100
10,independent_mondrian,3,0.9045667383202163,0.02740768108896014,2.324759773833231,0.09872944783899161,2.324759773833231,0.0,0.0,0.0,0.6181900256576727,0.05676457891576823,0.0,0,100
10,independent_mondrian,4,0.9024235655842153,0.029164469220911295,1.5858058449310188,0.06681690720537174,1.5858058449310188,0.0,0.0,0.0,0.7444861604612489,0.06684995129700583,0.0,0,100
10,input_dependent_nonordinal,0,0.9087719609934257,0.08004327713373033,1.3771375034755335,0.10973224422413443,1.3771375034755335,0.0,0.438948425667781,0.020000826831301163,0.06970608345861945,0.14415629424867216,0.020000826831301163,0,10
10,input_dependent_nonordinal,1,0.9017011433172193,0.032405722726700135,1.995789294037429,0.1886421389241438,1.9961051710116602,0.0,0.5184156654844505,0.021966465892366702,0.005736861995114757,0.043229068331660674,0.021966465892366702,0,100
10,input_dependent_nonordinal,2,0.9000991533007113,0.03054719687769536,2.028344780181293,0.09045406532151565,2.0287930560433622,0.0,0.7617229543229138,0.023939986841268437,0.010057965074001932,0.06774872890246185,0.023939986841268437,0,100
10,input_dependent_nonordinal,3,0.900737152935854,0.033287273230773864,2.181382770196796,0.10798421210979191,2.181665396963213,0.0,0.5819735589708157,0.024705245135499376,0.006984714967083923,0.05231240657433057,0.024705245135499376,0,100
10,input_dependent_nonordinal,4,0.8986393607189548,0.03152624900027101,1.5395530286722947,0.06552145959626135,1.53958730459346,0.0,0.7091176898074657,0.026847981003417936,0.007070401550120314,0.06200228557821279,0.026847981003417936,0,100
10,input_dependent_ordinal,0,0.9150026136353802,0.07252638702007312,1.3790197554339323,0.1003341441431847,1.3790197554339323,0.0,0.5186965558518545,0.020488095299742375,-0.0025597831674039366,0.1451151826290545,0.020488095299742375,0,10
10,input_dependent_ordinal,1,0.9016946854864272,0.03229362952295024,1.9957466737885174,0.1784925411394737,1.9964615532565142,0.0,0.567168442471093,0.021970301504998496,-0.043314460743608243,0.04210247879517618,0.021970301504998496,0,100
10,input_dependent_ordinal,2,0.8977144346249609,0.030528843833189396,2.0259050869928314,0.08904258781624948,2.0267499145790384,0.0,0.6159681100023171,0.023375980604006412,0.1503297981604992,0.06887483905867968,0.023375980604006412,0,100
10,input_dependent_ordinal,3,0.8994845869073085,0.033890334719911736,2.173005865862494,0.10819712070093275,2.1732718675250045,0.0,0.6614336767406185,0.025114623031203924,-0.07385431828299749,0.05393793174269469,0.025114623031203924,0,100
10,input_dependent_ordinal,4,0.8980328132283011,0.03198482892374159,1.533819323113479,0.06659526254737437,1.5338535990346442,0.0,0.7105390958596071,0.026609201818402595,0.0044089189587515985,0.0620665175852137,0.026609201818402595,0,100
10,ordinal_cluster,0,0.9352271898020719,0.025037119697663396,1.581476621872353,0.10404518297318222,1.581476621872353,0.0,0.0,0.0,0.5407334513472334,0.05736140393931306,0.0,0,10
10,ordinal_cluster,1,0.9488387654427705,0.015615568218524183,2.0064288144250297,0.11831083881980262,2.0064288144250297,0.0,0.0,0.0,0.6674006316835309,0.0534781873820076,0.0,0,100
10,ordinal_cluster,2,0.8408016913513329,0.02611553663422085,2.1969596757423804,0.09707707244696029,2.1969596757423804,0.0,0.0,0.0,0.652949073840798,0.03835902386960747,0.0,0,100
10,ordinal_cluster,3,0.941873528602398,0.011897467046854841,2.1649395241077203,0.07840748173332922,2.1649395241077203,0.0,0.0,0.0,0.7153372622667528,0.03404096593789173,0.0,0,100
10,ordinal_cluster,4,0.8745483575930835,0.022234355632340285,1.5923048982899135,0.05561015562652363,1.5923048982899135,0.0,0.0,0.0,0.6754934009798267,0.03629503050407517,0.0,0,100
20,independent_mondrian,0,0.9064124341810613,0.06670223589917519,1.4109099467514248,0.1394390606924607,1.4109099467514248,0.0,0.0,0.0,0.5271333394849301,0.12884404110821207,0.0,0,20
20,independent_mondrian,1,0.9053961623727593,0.03184795255177625,2.0569231879075325,0.21371501162174536,2.0569231879075325,0.0,0.0,0.0,0.5588645335422707,0.05940626127857033,0.0,0,100
20,independent_mondrian,2,0.8897811176344689,0.03288646601985492,2.0901092820435436,0.12312137675113165,2.0901092820435436,0.0,0.0,0.0,0.7574172768512304,0.07965714534388546,0.0,0,100
20,independent_mondrian,3,0.9046626567619351,0.032158618067512246,2.2823915662386574,0.13094093176779342,2.2823915662386574,0.0,0.0,0.0,0.6214784911833519,0.07034019879647194,0.0,0,100
20,independent_mondrian,4,0.902019933321703,0.03468085413505979,1.5746497074770152,0.09079572609788539,1.5746497074770152,0.0,0.0,0.0,0.7372951217120995,0.07035574312509986,0.0,0,100
20,input_dependent_nonordinal,0,0.897386661534294,0.07312589435454044,1.3652029566645567,0.11135477126837759,1.3652029566645567,0.0,0.44695558682643,0.02207139229709858,0.036282329531584404,0.1084603464197706,0.02207139229709858,0,20
20,input_dependent_nonordinal,1,0.9011070377482656,0.02886436326293487,1.9372147839974299,0.16693788283923344,1.9372147839974299,0.0,0.5190071763749582,0.022189609163366705,0.008539901551624774,0.038910135212979535,0.022189609163366705,0,100
20,input_dependent_nonordinal,2,0.890292056964381,0.03394438374660043,2.0130179216684505,0.09271818406709181,2.0130179216684505,0.0,0.7585375387021739,0.025694632323305277,-0.012440285015826218,0.06873819651543528,0.025694632323305277,0,100
20,input_dependent_nonordinal,3,0.9056030744815268,0.029769932984631188,2.1603936720871615,0.11865002742344337,2.1603936720871615,0.0,0.5822084532253813,0.024135418950338734,0.01574372085155794,0.0528650721719235,0.024135418950338734,0,100
20,input_dependent_nonordinal,4,0.9012434700063635,0.03058808709357443,1.53748804174667,0.07918210591341349,1.53748804174667,0.0,0.7097597808698156,0.027346798589013347,0.007746230521916072,0.0566778741581232,0.027346798589013347,0,100
20,input_dependent_ordinal,0,0.8969167903702413,0.07556562652721187,1.3624685477178227,0.1130777973766753,1.3624685477178227,0.0,0.5205991189034648,0.02142666501045525,-0.03835447873759359,0.11206068097287605,0.02142666501045525,0,20
20,input_dependent_ordinal,1,0.9020512946001791,0.028036664523140985,1.9372185494146832,0.16690460259361298,1.9372185494146832,0.0,0.5668756701152589,0.022652765136100178,-0.03816556624424119,0.038655953810333,0.022652765136100178,0,100
20,input_dependent_ordinal,2,0.8903885890302679,0.03491123068934849,2.0118350280619,0.09301758535917867,2.0118350280619,0.0,0.6147146725610009,0.023899953819003686,0.1292522744848561,0.06832046908436393,0.023899953819003686,0,100
20,input_dependent_ordinal,3,0.9050997108992024,0.030274200872538126,2.160407573534137,0.1222498930867482,2.160407573534137,0.0,0.6626209362071415,0.025271321272726067,-0.06508472219267761,0.05369761550915407,0.025271321272726067,0,100
20,input_dependent_ordinal,4,0.9013042820962466,0.03134459234047183,1.5348620073994776,0.07767254536363592,1.5348620073994776,0.0,0.7090377085629429,0.02666106923355664,0.008505230372199923,0.05911786118243499,0.02666106923355664,0,100
20,ordinal_cluster,0,0.93133576004554,0.026848184474065194,1.5422204674591702,0.10991045578892034,1.5422204674591702,0.0,0.0,0.0,0.5411708744304828,0.05215055848776557,0.0,0,20
20,ordinal_cluster,1,0.9410640760050419,0.01814590431068891,1.9868280852716564,0.13287857944816583,1.9868280852716564,0.0,0.0,0.0,0.6473118096271762,0.05807755022980137,0.0,0,100
20,ordinal_cluster,2,0.8351924986507564,0.025485558799006085,2.162565732437749,0.12153289790062444,2.162565732437749,0.0,0.0,0.0,0.6443369751307597,0.04165856065548065,0.0,0,100
20,ordinal_cluster,3,0.9374897734645051,0.01689831931773786,2.146143450436104,0.11316856461270107,2.146143450436104,0.0,0.0,0.0,0.7019328405960611,0.04793075820184415,0.0,0,100
20,ordinal_cluster,4,0.8768425063084739,0.030935359323354096,1.5792511755576044,0.07851705333044887,1.5792511755576044,0.0,0.0,0.0,0.6776405765556529,0.05470298584408074,0.0,0,100
50,independent_mondrian,0,0.9026882503818878,0.042926457086226666,1.402672718311831,0.10652575855182725,1.402672718311831,0.0,0.0,0.0,0.4917433280864464,0.07420985259324685,0.0,0,50
50,independent_mondrian,1,0.9039737038167338,0.030356650965462813,2.041790445905165,0.10972401407784983,2.041790445905165,0.0,0.0,0.0,0.5491409787914509,0.05857224359594986,0.0,0,100
50,independent_mondrian,2,0.9061580327445267,0.02872349478881578,2.0911263175953665,0.09845396993069194,2.0911263175953665,0.0,0.0,0.0,0.7905098397415473,0.0731786843152967,0.0,0,100
50,independent_mondrian,3,0.9079849136483868,0.02475386291411667,2.3137449855211156,0.1131363895359025,2.3137449855211156,0.0,0.0,0.0,0.6281450491779077,0.05911935866248495,0.0,0,100
50,independent_mondrian,4,0.9015208139712543,0.03377244719710168,1.5948336818210502,0.0889892437500152,1.5948336818210502,0.0,0.0,0.0,0.7364924699366756,0.07696923931679983,0.0,0,100
50,input_dependent_nonordinal,0,0.9072942583696496,0.0390430812170496,1.3797130473983794,0.07740958464376296,1.3797130473983794,0.0,0.4462833496107466,0.021889463348708633,0.02055572329563248,0.05102317071535986,0.021889463348708633,0,50
50,input_dependent_nonordinal,1,0.8995742312151676,0.028386052103338257,1.949569631319814,0.09626049613753919,1.949569631319814,0.0,0.522657461751399,0.023488738747220697,-0.0024092643021648968,0.03824469822388928,0.023488738747220697,0,100
50,input_dependent_nonordinal,2,0.906565832792204,0.030799706006982,2.017572501267564,0.07033414857990106,2.017572501267564,0.0,0.7545817003335675,0.02354403755173951,0.0208341190600244,0.06657713834031928,0.02354403755173951,0,100
50,input_dependent_nonordinal,3,0.9041512166821191,0.03274838985838137,2.1959152308457597,0.10170288745641592,2.1959152308457597,0.0,0.5808207767042183,0.025524204096958842,0.021369041844755413,0.0491002397823914,0.025524204096958842,0,100
50,input_dependent_nonordinal,4,0.9023378558771477,0.03130706520137999,1.5527072241935762,0.0686530462475605,1.5527072241935762,0.0,0.7094522249688129,0.027572532575427577,0.009746335773504984,0.06881133541320449,0.027572532575427577,0,100
50,input_dependent_ordinal,0,0.9060842328215637,0.04182941896333162,1.3790982632741577,0.07692198694050166,1.3790982632741577,0.0,0.5217226863100802,0.021438204585383314,-0.05705589339481711,0.05202583811408533,0.021438204585383314,0,50
50,input_dependent_ordinal,1,0.899660009410686,0.025959871550879175,1.9491164271361032,0.0971029294326646,1.9491164271361032,0.0,0.5674568902155082,0.02262614159994987,-0.04921016975720293,0.03535895256494946,0.02262614159994987,0,100
50,input_dependent_ordinal,2,0.9073149537660753,0.030930461722034484,2.0158201728838363,0.07070163824624617,2.0158201728838363,0.0,0.6132798339885609,0.023923195728263107,0.1641287419032932,0.06778100075303124,0.023923195728263107,0,100
50,input_dependent_ordinal,3,0.9042957231973765,0.03366931451570298,2.196728947167472,0.10311580034351786,2.196728947167472,0.0,0.6608105889253235,0.025557814817675106,-0.05891302407332577,0.05107875907655998,0.025557814817675106,0,100
50,input_dependent_ordinal,4,0.9032398679005678,0.031492977421892894,1.553800939761374,0.06747935329680949,1.553800939761374,0.0,0.707968618218474,0.026841866572584413,0.011963248406620736,0.06792624407335543,0.026841866572584413,0,100
50,ordinal_cluster,0,0.9237028012572103,0.023410993144777972,1.524129580350115,0.08911308551356467,1.524129580350115,0.0,0.0,0.0,0.5258388724011162,0.04717881229901707,0.0,0,50
50,ordinal_cluster,1,0.9427600043789034,0.012830908496957448,1.982420632317177,0.11139084009868404,1.982420632317177,0.0,0.0,0.0,0.6405825884798968,0.04014193394027856,0.0,0,100
50,ordinal_cluster,2,0.8438644581410635,0.022974236023354813,2.172703295446806,0.11035079192677755,2.172703295446806,0.0,0.0,0.0,0.6537887957318864,0.037154948576797873,0.0,0,100
50,ordinal_cluster,3,0.9393668841917178,0.013780204376866145,2.160293350987252,0.10931521557808499,2.160293350987252,0.0,0.0,0.0,0.7144125754870442,0.04782279949999534,0.0,0,100
50,ordinal_cluster,4,0.8799313926541343,0.02858039538376983,1.594912497206181,0.08319796175021879,1.594912497206181,0.0,0.0,0.0,0.680588135312949,0.05396642418428916,0.0,0,100
100,independent_mondrian,0,0.8900291449164774,0.037447322329093403,1.38352071939977,0.11757049408299951,1.38352071939977,0.0,0.0,0.0,0.45948985621000765,0.04657435968779584,0.0,0,100
100,independent_mondrian,1,0.9029412465473049,0.03308035231882686,1.9868291302220695,0.10317095389442026,1.9868291302220695,0.0,0.0,0.0,0.5543034385744223,0.06637129031983968,0.0,0,100
100,independent_mondrian,2,0.898655211002145,0.026561206276072884,2.0765856967411565,0.10236092215984453,2.0765856967411565,0.0,0.0,0.0,0.7777785749084384,0.06310108186232773,0.0,0,100
100,independent_mondrian,3,0.9064871421607885,0.02868547768245754,2.3059316465366058,0.10884518949932864,2.3059316465366058,0.0,0.0,0.0,0.626408335005735,0.06297182778699956,0.0,0,100
100,independent_mondrian,4,0.9023675496506002,0.026967048724102792,1.5865230502851768,0.08246103274068657,1.5865230502851768,0.0,0.0,0.0,0.7368405775041467,0.06551391973649826,0.0,0,100
100,input_dependent_nonordinal,0,0.8935602865406109,0.04083578552992765,1.3737443122475719,0.09164346471875136,1.3737443122475719,0.0,0.4495089261936936,0.019572947422178397,-0.0050481582497798735,0.0426680982565516,0.019572947422178397,0,100
100,input_dependent_nonordinal,1,0.9050975861972101,0.03293164289736653,1.9381190436006566,0.09004829931565358,1.9381190436006566,0.0,0.5162880814359082,0.0223348635492931,0.018744164997772827,0.05336583242079062,0.0223348635492931,0,100
100,input_dependent_nonordinal,2,0.9030402504681311,0.026641610165454372,2.0157147324612885,0.07990185501943547,2.0157147324612885,0.0,0.7562995386901074,0.0243985454297892,0.02208809570035585,0.06396388265129142,0.0243985454297892,0,100
100,input_dependent_nonordinal,3,0.9032031818916556,0.03237259761881206,2.2004010763783817,0.10798549873773872,2.2004010763783817,0.0,0.584062660232763,0.02506944664178558,0.011189823820911764,0.05263712608846859,0.02506944664178558,0,100
100,input_dependent_nonordinal,4,0.9039618485011583,0.02906694859818344,1.5494680820425943,0.06839578284314714,1.5494680820425943,0.0,0.7085563148146492,0.026269204032645335,0.011948229339459387,0.055472934778252346,0.026269204032645335,0,100
100,input_dependent_ordinal,0,0.8938580034965179,0.040508990370473986,1.3708438146210642,0.08792609597972556,1.3708438146210642,0.0,0.519520188220647,0.02074458905030557,-0.07390009952594752,0.04424399310007529,0.02074458905030557,0,100
100,input_dependent_ordinal,1,0.9043357153317823,0.03316442780456107,1.9381674979046388,0.08795293509048684,1.9381674979046388,0.0,0.5657655567610179,0.022265138291597604,-0.0320952770587337,0.053492796749733736,0.022265138291597604,0,100
100,input_dependent_ordinal,2,0.9025173957396242,0.0272572260230861,2.0162075012370044,0.08019649418767696,2.0162075012370044,0.0,0.6140315560313987,0.023565733895813592,0.16351380842396326,0.060443598113678096,0.023565733895813592,0,100
100,input_dependent_ordinal,3,0.9033429029783262,0.032214884400712566,2.2008993387695845,0.10797470330276074,2.2008993387695845,0.0,0.661801730824773,0.02485173311925043,-0.06660522328241222,0.051901171823007325,0.02485173311925043,0,100
100,input_dependent_ordinal,4,0.9050917356497277,0.028897101515112787,1.5492499517925191,0.06977715178165389,1.5492499517925191,0.0,0.7089462460034441,0.026506105817227617,0.013098394854990076,0.055075890068254856,0.026506105817227617,0,100
100,ordinal_cluster,0,0.9176749634124337,0.029660363560841944,1.4700756267480306,0.09845607632507904,1.4700756267480306,0.0,0.0,0.0,0.5087770741434404,0.04684978923299768,0.0,0,100
100,ordinal_cluster,1,0.9305486357628203,0.01633695304427772,1.9494904336778154,0.12693913284953612,1.9494904336778154,0.0,0.0,0.0,0.6119924547749879,0.044516136227842174,0.0,0,100
100,ordinal_cluster,2,0.8395565962187316,0.02815064721139305,2.1360101335210535,0.11446553797227466,2.1360101335210535,0.0,0.0,0.0,0.6544026127240503,0.04585256808171309,0.0,0,100
100,ordinal_cluster,3,0.9397997355520883,0.014525535419907141,2.1555301220141585,0.1164948068273661,2.1555301220141585,0.0,0.0,0.0,0.7108227436677889,0.045561371248299065,0.0,0,100
100,ordinal_cluster,4,0.8797590347737602,0.02257261753325353,1.5893798639167038,0.08099053897614326,1.5893798639167038,0.0,0.0,0.0,0.6806176857172526,0.04749732308777418,0.0,0,100
