scenario,n_cal,repetition,class_j,class_k,true_ks,empirical_ks,direct_certificate,path_certificate,final_certificate,certificate_covers_true_ks,simultaneous_certificate_covers_all_pairs
strong_smoothness,200,7,1,2,0.009973297288075951,0.023804280176249804,0.05398982794769194,0.05398982794769194,0.05398982794769194,1,1
strong_smoothness,200,7,1,3,0.019945036390476102,0.034878894862926835,0.06569565703761164,0.10078036557269833,0.06569565703761164,1,1
strong_smoothness,200,7,1,4,0.029913659851819575,0.0708794016063436,0.12804481434467624,0.19633729510706244,0.12804481434467624,1,1
strong_smoothness,200,7,2,3,0.009973297288075951,0.01507084464983044,0.04679053762500639,0.04679053762500639,0.04679053762500639,1,1
strong_smoothness,200,7,2,4,0.019945036390476102,0.04956413356526418,0.10763247710408795,0.14234746715937052,0.10763247710408795,1,1
strong_smoothness,200,7,3,4,0.009973297288075951,0.03685737159229768,0.09555692953436412,0.09555692953436412,0.09555692953436412,1,1
strong_smoothness,200,8,0,1,0.009973297288075951,0.01153634823567995,0.03940825147262951,0.03940825147262951,0.03940825147262951,1,1
strong_smoothness,200,8,0,2,0.019945036390476102,0.02089299246041293,0.049714329217445216,0.0852308560172636,0.049714329217445216,1,1
strong_smoothness,200,8,0,3,0.029913659851819575,0.03277940046073319,0.06233766279155299,0.13348809456223995,0.06233766279155299,1,1
strong_smoothness,200,8,0,4,0.03987761167674496,0.04213898801691468,0.09670187005510195,0.21090844030269484,0.09670187005510195,1,1
strong_smoothness,200,8,1,2,0.009973297288075951,0.01570480398530255,0.0458226045446341,0.0458226045446341,0.0458226045446341,1,1
strong_smoothness,200,8,1,3,0.019945036390476102,0.028538914770900814,0.05939364090401988,0.09407984308961045,0.05939364090401988,1,1
strong_smoothness,200,8,1,4,0.029913659851819575,0.036392621153193305,0.09225196699367984,0.17150018883006535,0.09225196699367984,1,1
strong_smoothness,200,8,2,3,0.009973297288075951,0.016453078891774553,0.04825723854497635,0.04825723854497635,0.04825723854497635,1,1
strong_smoothness,200,8,2,4,0.019945036390476102,0.028954604654486543,0.08576338401505582,0.12567758428543124,0.08576338401505582,1,1
strong_smoothness,200,8,3,4,0.009973297288075951,0.019874640806098104,0.0774203457404549,0.0774203457404549,0.0774203457404549,1,1
strong_smoothness,200,9,0,1,0.009973297288075951,0.027942719201285104,0.05580358692790843,0.05580358692790843,0.05580358692790843,1,1
strong_smoothness,200,9,0,2,0.019945036390476102,0.03809599917153811,0.06684328375042653,0.09911428426166188,0.06684328375042653,1,1
strong_smoothness,200,9,0,3,0.029913659851819575,0.036123136914114284,0.06580881089794526,0.14226132683653708,0.06580881089794526,1,1
strong_smoothness,200,9,0,4,0.03987761167674496,0.05565429201244704,0.11103649130719272,0.22218411196603555,0.11103649130719272,1,1
strong_smoothness,200,9,1,2,0.009973297288075951,0.013360731231171485,0.043310697333753444,0.043310697333753444,0.043310697333753444,1,1
strong_smoothness,200,9,1,3,0.019945036390476102,0.015126735430897542,0.04601509093842204,0.08645773990862862,0.04601509093842204,1,1
strong_smoothness,200,9,1,4,0.029913659851819575,0.03201111512573429,0.0885959959441735,0.16638052503812706,0.0885959959441735,1,1
strong_smoothness,200,9,2,3,0.009973297288075951,0.011372270215085578,0.043147042574875186,0.043147042574875186,0.043147042574875186,1,1
strong_smoothness,200,9,2,4,0.019945036390476102,0.025683323157845273,0.08315462082854957,0.12306982770437364,0.08315462082854957,1,1
strong_smoothness,200,9,3,4,0.009973297288075951,0.021513098053851598,0.07992278512949845,0.07992278512949845,0.07992278512949845,1,1
strong_smoothness,200,10,0,1,0.009973297288075951,0.012260114373175979,0.040185923388129804,0.040185923388129804,0.040185923388129804,1,1
strong_smoothness,200,10,0,2,0.019945036390476102,0.031363006587698194,0.060220593668142516,0.09701281185001626,0.060220593668142516,1,1
strong_smoothness,200,10,0,3,0.029913659851819575,0.0405113665767427,0.06998231416741846,0.14275779548513853,0.06998231416741846,1,1
strong_smoothness,200,10,0,4,0.03987761167674496,0.043951180792099254,0.09967251588141388,0.22096539424454528,0.09967251588141388,1,1
strong_smoothness,200,10,1,2,0.009973297288075951,0.026726743357147142,0.05682688846188645,0.05682688846188645,0.05682688846188645,1,1
strong_smoothness,200,10,1,3,0.019945036390476102,0.038167318875497735,0.06888082449046848,0.10257187209700873,0.06888082449046848,1,1
strong_smoothness,200,10,1,4,0.029913659851819575,0.03817866352768273,0.09514255664129234,0.1807794708564155,0.09514255664129234,1,1
strong_smoothness,200,10,2,3,0.009973297288075951,0.014099699954661038,0.04574498363512228,0.04574498363512228,0.04574498363512228,1,1
strong_smoothness,200,10,2,4,0.019945036390476102,0.02388647579616665,0.08178214697526676,0.12395258239452903,0.08178214697526676,1,1
strong_smoothness,200,10,3,4,0.009973297288075951,0.019698567070075224,0.07820759875940675,0.07820759875940675,0.07820759875940675,1,1
strong_smoothness,200,11,0,1,0.009973297288075951,0.015166228283731764,0.04296440778106951,0.04296440778106951,0.04296440778106951,1,1
strong_smoothness,200,11,0,2,0.019945036390476102,0.0273546776682122,0.05636403797998639,0.09333437738946977,0.05636403797998639,1,1
strong_smoothness,200,11,0,3,0.029913659851819575,0.045043492688389475,0.07452179137665536,0.14632816841597207,0.07452179137665536,1,1
strong_smoothness,200,11,0,4,0.03987761167674496,0.05791885223863735,0.11280394187039391,0.2214511614690116,0.11280394187039391,1,1
strong_smoothness,200,11,1,2,0.009973297288075951,0.020192056839064776,0.05036996960840026,0.05036996960840026,0.05036996960840026,1,1
strong_smoothness,200,11,1,3,0.019945036390476102,0.03676770521121431,0.0674145563570415,0.10336376063490255,0.0674145563570415,1,1
strong_smoothness,200,11,1,4,0.029913659851819575,0.049440252781768335,0.10549389487108621,0.17848675368794206,0.10549389487108621,1,1
strong_smoothness,200,11,2,3,0.009973297288075951,0.021135759066238657,0.052993791026502285,0.052993791026502285,0.052993791026502285,1,1
strong_smoothness,200,11,2,4,0.019945036390476102,0.03460967046683794,0.09187449337059225,0.1281167840795418,0.09187449337059225,1,1
strong_smoothness,200,11,3,4,0.009973297288075951,0.0173892317727935,0.07512299305303952,0.07512299305303952,0.07512299305303952,1,1
strong_smoothness,200,12,0,1,0.009973297288075951,0.014090247898757624,0.042013964052954746,0.042013964052954746,0.042013964052954746,1,1
strong_smoothness,200,12,0,2,0.019945036390476102,0.03255410945745557,0.06139037071548627,0.09411948293104307,0.06139037071548627,1,1
strong_smoothness,200,12,0,3,0.029913659851819575,0.031240136180201716,0.060837552418655835,0.13770916227343188,0.060837552418655835,1,1
strong_smoothness,200,12,0,4,0.03987761167674496,0.05555999532393319,0.11050248052485248,0.22970257107606928,0.11050248052485248,1,1
strong_smoothness,200,12,1,2,0.009973297288075951,0.02208995964396243,0.05210551887808832,0.05210551887808832,0.05210551887808832,1,1
strong_smoothness,200,12,1,3,0.019945036390476102,0.019947212427425365,0.05072392664197468,0.09569519822047715,0.05072392664197468,1,1
strong_smoothness,200,12,1,4,0.029913659851819575,0.04920345894699424,0.10532524212400873,0.18768860702311457,0.10532524212400873,1,1
strong_smoothness,200,12,2,3,0.009973297288075951,0.011900420024005931,0.04358967934238882,0.04358967934238882,0.04358967934238882,1,1
strong_smoothness,200,12,2,4,0.019945036390476102,0.03422101973469982,0.0912553480155479,0.13558308814502623,0.0912553480155479,1,1
strong_smoothness,200,12,3,4,0.009973297288075951,0.034197925541365914,0.09199340880263741,0.09199340880263741,0.09199340880263741,1,1
strong_smoothness,200,13,0,1,0.009973297288075951,0.011211828685997571,0.039023246241334554,0.039023246241334554,0.039023246241334554,1,1
strong_smoothness,200,13,0,2,0.019945036390476102,0.026046314423116224,0.05477237139448774,0.0887517420568483,0.05477237139448774,1,1
strong_smoothness,200,13,0,3,0.029913659851819575,0.03751315578851977,0.0671553110517096,0.14571613881132725,0.0671553110517096,1,1
strong_smoothness,200,13,0,4,0.03987761167674496,0.059763274177508485,0.1153885355590552,0.24078842048619334,0.1153885355590552,1,1
strong_smoothness,200,13,1,2,0.009973297288075951,0.0197108422691869,0.04972849581551375,0.04972849581551375,0.04972849581551375,1,1
strong_smoothness,200,13,1,3,0.019945036390476102,0.030716432208079514,0.06165018404622469,0.1066928925699927,0.06165018404622469,1,1
strong_smoothness,200,13,1,4,0.029913659851819575,0.05682137930003717,0.1137382372565392,0.2017651742448588,0.1137382372565392,1,1
strong_smoothness,200,13,2,3,0.009973297288075951,0.025116005500299243,0.05696439675447895,0.05696439675447895,0.05696439675447895,1,1
strong_smoothness,200,13,2,4,0.019945036390476102,0.05437770314497725,0.11220920051751382,0.15203667842934504,0.11220920051751382,1,1
strong_smoothness,200,13,3,4,0.009973297288075951,0.0363246860105112,0.09507228167486609,0.09507228167486609,0.09507228167486609,1,1
strong_smoothness,200,14,0,1,0.009973297288075951,0.027048279692395538,0.054743608823243896,0.054743608823243896,0.054743608823243896,1,1
strong_smoothness,200,14,0,2,0.019945036390476102,0.034137984912300856,0.06307722794851256,0.10427767029595963,0.06307722794851256,1,1
strong_smoothness,200,14,0,3,0.029913659851819575,0.04080114808114654,0.07027064504921315,0.14868843319542024,0.07027064504921315,1,1
strong_smoothness,200,14,0,4,0.03987761167674496,0.04003452908496996,0.09553050995435289,0.22472885535726983,0.09553050995435289,1,1
strong_smoothness,200,14,1,2,0.009973297288075951,0.01930389973019453,0.049534061472715746,0.049534061472715746,0.049534061472715746,1,1
strong_smoothness,200,14,1,3,0.019945036390476102,0.026306148868974866,0.057066564543350976,0.09394482437217634,0.057066564543350976,1,1
strong_smoothness,200,14,1,4,0.029913659851819575,0.03413215027519534,0.09091904985088776,0.1699852465340259,0.09091904985088776,1,1
strong_smoothness,200,14,2,3,0.009973297288075951,0.012406433319721133,0.044410762899460596,0.044410762899460596,0.044410762899460596,1,1
strong_smoothness,200,14,2,4,0.019945036390476102,0.022574308698564916,0.0806051221796207,0.12045118506131018,0.0806051221796207,1,1
strong_smoothness,200,14,3,4,0.009973297288075951,0.017479354748938913,0.07604042216184959,0.07604042216184959,0.07604042216184959,1,1
strong_smoothness,200,15,0,1,0.009973297288075951,0.009496276695381611,0.03727288600972561,0.03727288600972561,0.03727288600972561,1,1
strong_smoothness,200,15,0,2,0.019945036390476102,0.029709683889621807,0.05863430249863919,0.09454031655018175,0.05863430249863919,1,1
strong_smoothness,200,15,0,3,0.029913659851819575,0.03703338488634722,0.06664612721710876,0.1400944198888608,0.06664612721710876,1,1
strong_smoothness,200,15,0,4,0.03987761167674496,0.03585478114277052,0.09173083184456801,0.2245692804298251,0.09173083184456801,1,1
strong_smoothness,200,15,1,2,0.009973297288075951,0.0272700955149755,0.057267430540456146,0.057267430540456146,0.057267430540456146,1,1
strong_smoothness,200,15,1,3,0.019945036390476102,0.03464067815605265,0.06532613690327745,0.10282153387913519,0.06532613690327745,1,1
strong_smoothness,200,15,1,4,0.029913659851819575,0.03363999661169248,0.09058876372995324,0.1872963944200995,0.09058876372995324,1,1
strong_smoothness,200,15,2,3,0.009973297288075951,0.013720635296780859,0.04555410333867904,0.04555410333867904,0.04555410333867904,1,1
strong_smoothness,200,15,2,4,0.019945036390476102,0.02498634687315271,0.08308312328608686,0.13002896387964336,0.08308312328608686,1,1
strong_smoothness,200,15,3,4,0.009973297288075951,0.025689960406286017,0.08447486054096431,0.08447486054096431,0.08447486054096431,1,1
strong_smoothness,200,16,0,1,0.009973297288075951,0.013561136993556544,0.04140786751281626,0.04140786751281626,0.04140786751281626,1,1
strong_smoothness,200,16,0,2,0.019945036390476102,0.018571731376286094,0.047357345428179945,0.08625806714904093,0.047357345428179945,1,1
strong_smoothness,200,16,0,3,0.029913659851819575,0.027816931164786174,0.057321615148958616,0.13667858224461024,0.057321615148958616,1,1
strong_smoothness,200,16,0,4,0.03987761167674496,0.045491421626655315,0.10119514138518043,0.22230267996975547,0.10119514138518043,1,1
strong_smoothness,200,16,1,2,0.009973297288075951,0.014721849089444516,0.044850199636224664,0.044850199636224664,0.044850199636224664,1,1
strong_smoothness,200,16,1,3,0.019945036390476102,0.02157773172602062,0.05242515220507936,0.09527071473179398,0.05242515220507936,1,1
strong_smoothness,200,16,1,4,0.029913659851819575,0.04206550675267284,0.09911196300608424,0.18089481245693922,0.09911196300608424,1,1
strong_smoothness,200,16,2,3,0.009973297288075951,0.018634211083876445,0.050420515095569315,0.050420515095569315,0.050420515095569315,1,1
strong_smoothness,200,16,2,4,0.019945036390476102,0.03222974224756847,0.090215082033614,0.13604461282071456,0.090215082033614,1,1
strong_smoothness,200,16,3,4,0.009973297288075951,0.026919688006821096,0.08562409772514523,0.08562409772514523,0.08562409772514523,1,1
strong_smoothness,200,17,0,1,0.009973297288075951,0.016261134647781117,0.044057604754660626,0.044057604754660626,0.044057604754660626,1,1
strong_smoothness,200,17,0,2,0.019945036390476102,0.02104922536389442,0.04980404214627181,0.08302372876765378,0.04980404214627181,1,1
strong_smoothness,200,17,0,3,0.029913659851819575,0.026870007472123647,0.0565094751745555,0.12880447705647374,0.0565094751745555,1,1
strong_smoothness,200,17,0,4,0.03987761167674496,0.042690399390777845,0.09847048160381718,0.2088824348017254,0.09847048160381718,1,1
strong_smoothness,200,17,1,2,0.009973297288075951,0.008955804884789809,0.03896612401299315,0.03896612401299315,0.03896612401299315,1,1
strong_smoothness,200,17,1,3,0.019945036390476102,0.01703218491615552,0.04792715496441333,0.0847468723018131,0.04792715496441333,1,1
strong_smoothness,200,17,1,4,0.029913659851819575,0.03253933714847035,0.08957492170733564,0.16482483004706475,0.08957492170733564,1,1
strong_smoothness,200,17,2,3,0.009973297288075951,0.013927431565064263,0.04578074828881995,0.04578074828881995,0.04578074828881995,1,1
strong_smoothness,200,17,2,4,0.019945036390476102,0.027023427947218126,0.08501735918158129,0.1258587060340716,0.08501735918158129,1,1
strong_smoothness,200,17,3,4,0.009973297288075951,0.021199375590834013,0.08007795774525164,0.08007795774525164,0.08007795774525164,1,1
strong_smoothness,200,18,0,1,0.009973297288075951,0.019160828374505834,0.04693696972619277,0.04693696972619277,0.04693696972619277,1,1
strong_smoothness,200,18,0,2,0.019945036390476102,0.02138651846877737,0.0502358187967138,0.08864162135746491,0.0502358187967138,1,1
strong_smoothness,200,18,0,3,0.029913659851819575,0.038394498113059505,0.0681230234809499,0.14054886741257958,0.0681230234809499,1,1
strong_smoothness,200,18,0,4,0.03987761167674496,0.04147364307159207,0.09692266571432148,0.21938946109272725,0.09692266571432148,1,1
strong_smoothness,200,18,1,2,0.009973297288075951,0.01178669763892426,0.04170465163127214,0.04170465163127214,0.04170465163127214,1,1
strong_smoothness,200,18,1,3,0.019945036390476102,0.024486933656134968,0.055284112688436804,0.09361189768638681,0.055284112688436804,1,1
strong_smoothness,200,18,1,4,0.029913659851819575,0.0360533331372582,0.09257100944439905,0.17245249136653448,0.09257100944439905,1,1
strong_smoothness,200,18,2,3,0.009973297288075951,0.02003690804656333,0.05190724605511467,0.05190724605511467,0.05190724605511467,1,1
strong_smoothness,200,18,2,4,0.019945036390476102,0.027914796201241238,0.08550563148463158,0.13074783973526233,0.08550563148463158,1,1
strong_smoothness,200,18,3,4,0.009973297288075951,0.02037053335680336,0.07884059368014767,0.07884059368014767,0.07884059368014767,1,1
strong_smoothness,200,19,0,1,0.009973297288075951,0.014582119351007283,0.04247810017249917,0.04247810017249917,0.04247810017249917,1,1
strong_smoothness,200,19,0,2,0.019945036390476102,0.025183003177030816,0.05404161774222932,0.08984177491807757,0.05404161774222932,1,1
strong_smoothness,200,19,0,3,0.029913659851819575,0.03782810362659589,0.06738536917207216,0.1391859049284181,0.06738536917207216,1,1
strong_smoothness,200,19,0,4,0.03987761167674496,0.04185608215608699,0.09631243734073738,0.21257685580436625,0.09631243734073738,1,1
strong_smoothness,200,19,1,2,0.009973297288075951,0.01726190371947811,0.0473636747455784,0.0473636747455784,0.0473636747455784,1,1
strong_smoothness,200,19,1,3,0.019945036390476102,0.029850911816902248,0.06065133382328031,0.09670780475591892,0.06065133382328031,1,1
strong_smoothness,200,19,1,4,0.029913659851819575,0.037851827291482454,0.09355133893703463,0.17009875563186708,0.09355133893703463,1,1
strong_smoothness,200,19,2,3,0.009973297288075951,0.017581074260255847,0.04934413001034052,0.04934413001034052,0.04934413001034052,1,1
strong_smoothness,200,19,2,4,0.019945036390476102,0.0290717520556521,0.08573389744491089,0.12273508088628868,0.08573389744491089,1,1
strong_smoothness,200,19,3,4,0.009973297288075951,0.016030154506411598,0.07339095087594816,0.07339095087594816,0.07339095087594816,1,1
strong_smoothness,200,20,0,1,0.009973297288075951,0.016722696483461974,0.04451584391629732,0.04451584391629732,0.04451584391629732,1,1
strong_smoothness,200,20,0,2,0.019945036390476102,0.026425020310464897,0.05513955248083538,0.09343527147152478,0.05513955248083538,1,1
strong_smoothness,200,20,0,3,0.029913659851819575,0.03339504932152365,0.06305270567574109,0.13510223405374736,0.06305270567574109,1,1
strong_smoothness,200,20,0,4,0.03987761167674496,0.051438893017595855,0.10706489313743489,0.21974417899036758,0.10706489313743489,1,1
strong_smoothness,200,20,1,2,0.009973297288075951,0.018904329003729292,0.048919427555227456,0.048919427555227456,0.048919427555227456,1,1
strong_smoothness,200,20,1,3,0.019945036390476102,0.021543203903064467,0.05250142663840959,0.09058639013745003,0.05250142663840959,1,1
strong_smoothness,200,20,1,4,0.029913659851819575,0.04314201735396095,0.10006858385492766,0.17522833507407024,0.10006858385492766,1,1
strong_smoothness,200,20,2,3,0.009973297288075951,0.00978735510934231,0.04166696258222257,0.04166696258222257,0.04166696258222257,1,1
strong_smoothness,200,20,2,4,0.019945036390476102,0.030917201430391006,0.08876515266889284,0.12630890751884277,0.08876515266889284,1,1
strong_smoothness,200,20,3,4,0.009973297288075951,0.025850869514271402,0.08464194493662021,0.08464194493662021,0.08464194493662021,1,1
strong_smoothness,200,21,0,1,0.009973297288075951,0.018467232575248738,0.0462101908608762,0.0462101908608762,0.0462101908608762,1,1
strong_smoothness,200,21,0,2,0.019945036390476102,0.015983424152025028,0.04479484001525237,0.084799575692743,0.04479484001525237,1,1
