scenario,n_cal,method,eta,class_id,repetitions,mean_own_support,mean_pooled_support,mean_support_multiplier,mean_radius,mean_cost,guarantee_floor,mean_actual_coverage,finite_rate,realized_threshold_above_floor_rate
local_discontinuity,200,independent_mondrian,,3,100,39.4,39.4,1.0,0.0,0.0,0.9,0.911006426852681,1,0.59
local_discontinuity,200,independent_mondrian,,4,100,6.14,6.14,1.0,0.0,0.0,0.9,0.983247023663106,0.17,0.93
local_discontinuity,400,approximate_ordinal_borrowing,0.0,0,100,119.2,119.2,1.0,0.0,0.0,0.9,0.9013955218450063,1,0.58
local_discontinuity,400,approximate_ordinal_borrowing,0.0,1,100,99.58,99.58,1.0,0.0,0.0,0.9,0.9000571750176806,1,0.54
local_discontinuity,400,approximate_ordinal_borrowing,0.0,2,100,88.07,88.07,1.0,0.0,0.0,0.9,0.9075119029201724,1,0.62
local_discontinuity,400,approximate_ordinal_borrowing,0.0,3,100,81.04,81.04,1.0,0.0,0.0,0.9,0.9044415451918474,1,0.55
local_discontinuity,400,approximate_ordinal_borrowing,0.0,4,100,12.11,12.11,1.0,0.0,0.0,0.9,0.9195806844635256,0.88,0.68
local_discontinuity,400,approximate_ordinal_borrowing,0.01,0,100,119.2,119.2,1.0,0.0,0.0,0.9,0.9013955218450063,1,0.58
local_discontinuity,400,approximate_ordinal_borrowing,0.01,1,100,99.58,99.58,1.0,0.0,0.0,0.9,0.9000571750176806,1,0.54
local_discontinuity,400,approximate_ordinal_borrowing,0.01,2,100,88.07,88.07,1.0,0.0,0.0,0.9,0.9075119029201724,1,0.62
local_discontinuity,400,approximate_ordinal_borrowing,0.01,3,100,81.04,81.04,1.0,0.0,0.0,0.9,0.9044415451918474,1,0.55
local_discontinuity,400,approximate_ordinal_borrowing,0.01,4,100,12.11,12.11,1.0,0.0,0.0,0.9,0.9195806844635256,0.88,0.68
local_discontinuity,400,approximate_ordinal_borrowing,0.02,0,100,119.2,119.2,1.0,0.0,0.0,0.9,0.9013955218450063,1,0.58
local_discontinuity,400,approximate_ordinal_borrowing,0.02,1,100,99.58,99.58,1.0,0.0,0.0,0.9,0.9000571750176806,1,0.54
local_discontinuity,400,approximate_ordinal_borrowing,0.02,2,100,88.07,88.07,1.0,0.0,0.0,0.9,0.9075119029201724,1,0.62
local_discontinuity,400,approximate_ordinal_borrowing,0.02,3,100,81.04,81.04,1.0,0.0,0.0,0.9,0.9044415451918474,1,0.55
local_discontinuity,400,approximate_ordinal_borrowing,0.02,4,100,12.11,12.11,1.0,0.0,0.0,0.9,0.9195806844635256,0.88,0.68
local_discontinuity,400,approximate_ordinal_borrowing,0.05,0,100,119.2,119.2,1.0,0.0,0.0,0.9,0.9013955218450063,1,0.58
local_discontinuity,400,approximate_ordinal_borrowing,0.05,1,100,99.58,99.58,1.0,0.0,0.0,0.9,0.9000571750176806,1,0.54
local_discontinuity,400,approximate_ordinal_borrowing,0.05,2,100,88.07,88.07,1.0,0.0,0.0,0.9,0.9075119029201724,1,0.62
local_discontinuity,400,approximate_ordinal_borrowing,0.05,3,100,81.04,81.04,1.0,0.0,0.0,0.9,0.9044415451918474,1,0.55
local_discontinuity,400,approximate_ordinal_borrowing,0.05,4,100,12.11,12.11,1.0,0.0,0.0,0.9,0.9195806844635256,0.88,0.68
local_discontinuity,400,fixed_ordinal_pooling,,0,100,119.2,218.78,1.8417888251794348,1.0,0.2416127134430046,0.6583872865569954,0.8999230551951587,1,1
local_discontinuity,400,fixed_ordinal_pooling,,1,100,99.58,306.85,3.1025175122421182,1.0,0.358967459972464,0.541032540027536,0.8999132344728452,1,1
local_discontinuity,400,fixed_ordinal_pooling,,2,100,88.07,268.69,3.0788696032545584,1.0,0.35700983031130534,0.5429901696886947,0.9786478630684313,1,1
local_discontinuity,400,fixed_ordinal_pooling,,3,100,81.04,181.22,2.252141385121922,1.0,0.29530442754145003,0.60469557245855,0.8205583851437844,1,1
local_discontinuity,400,fixed_ordinal_pooling,,4,100,12.11,93.15,8.251957184885978,1.0,0.46221562571705227,0.43778437428294775,0.8977740103815085,1,1
local_discontinuity,400,independent_mondrian,,0,100,119.2,119.2,1.0,0.0,0.0,0.9,0.9013955218450063,1,0.58
local_discontinuity,400,independent_mondrian,,1,100,99.58,99.58,1.0,0.0,0.0,0.9,0.9000571750176806,1,0.54
local_discontinuity,400,independent_mondrian,,2,100,88.07,88.07,1.0,0.0,0.0,0.9,0.9075119029201724,1,0.62
local_discontinuity,400,independent_mondrian,,3,100,81.04,81.04,1.0,0.0,0.0,0.9,0.9044415451918474,1,0.55
local_discontinuity,400,independent_mondrian,,4,100,12.11,12.11,1.0,0.0,0.0,0.9,0.9195806844635256,0.88,0.68
local_discontinuity,800,approximate_ordinal_borrowing,0.0,0,100,239.8,239.8,1.0,0.0,0.0,0.9,0.9006573643736027,1,0.54
local_discontinuity,800,approximate_ordinal_borrowing,0.0,1,100,201.61,201.61,1.0,0.0,0.0,0.9,0.8991045100607405,1,0.51
local_discontinuity,800,approximate_ordinal_borrowing,0.0,2,100,174.81,174.81,1.0,0.0,0.0,0.9,0.8985451107881578,1,0.5
local_discontinuity,800,approximate_ordinal_borrowing,0.0,3,100,159.3,159.3,1.0,0.0,0.0,0.9,0.9050035974980649,1,0.55
local_discontinuity,800,approximate_ordinal_borrowing,0.0,4,100,24.48,24.48,1.0,0.0,0.0,0.9,0.9184745381289443,1,0.69
local_discontinuity,800,approximate_ordinal_borrowing,0.01,0,100,239.8,239.8,1.0,0.0,0.0,0.9,0.9006573643736027,1,0.54
local_discontinuity,800,approximate_ordinal_borrowing,0.01,1,100,201.61,201.61,1.0,0.0,0.0,0.9,0.8991045100607405,1,0.51
local_discontinuity,800,approximate_ordinal_borrowing,0.01,2,100,174.81,174.81,1.0,0.0,0.0,0.9,0.8985451107881578,1,0.5
local_discontinuity,800,approximate_ordinal_borrowing,0.01,3,100,159.3,159.3,1.0,0.0,0.0,0.9,0.9050035974980649,1,0.55
local_discontinuity,800,approximate_ordinal_borrowing,0.01,4,100,24.48,24.48,1.0,0.0,0.0,0.9,0.9184745381289443,1,0.69
local_discontinuity,800,approximate_ordinal_borrowing,0.02,0,100,239.8,239.8,1.0,0.0,0.0,0.9,0.9006573643736027,1,0.54
local_discontinuity,800,approximate_ordinal_borrowing,0.02,1,100,201.61,201.61,1.0,0.0,0.0,0.9,0.8991045100607405,1,0.51
local_discontinuity,800,approximate_ordinal_borrowing,0.02,2,100,174.81,174.81,1.0,0.0,0.0,0.9,0.8985451107881578,1,0.5
local_discontinuity,800,approximate_ordinal_borrowing,0.02,3,100,159.3,159.3,1.0,0.0,0.0,0.9,0.9050035974980649,1,0.55
local_discontinuity,800,approximate_ordinal_borrowing,0.02,4,100,24.48,24.48,1.0,0.0,0.0,0.9,0.9184745381289443,1,0.69
local_discontinuity,800,approximate_ordinal_borrowing,0.05,0,100,239.8,239.8,1.0,0.0,0.0,0.9,0.9006573643736027,1,0.54
local_discontinuity,800,approximate_ordinal_borrowing,0.05,1,100,201.61,201.61,1.0,0.0,0.0,0.9,0.8991045100607405,1,0.51
local_discontinuity,800,approximate_ordinal_borrowing,0.05,2,100,174.81,174.81,1.0,0.0,0.0,0.9,0.8985451107881578,1,0.5
local_discontinuity,800,approximate_ordinal_borrowing,0.05,3,100,159.3,159.3,1.0,0.0,0.0,0.9,0.9050035974980649,1,0.55
local_discontinuity,800,approximate_ordinal_borrowing,0.05,4,100,24.48,24.48,1.0,0.0,0.0,0.9,0.9184745381289443,1,0.69
local_discontinuity,800,fixed_ordinal_pooling,,0,100,239.8,441.41,1.844454468909291,1.0,0.2416127134430046,0.6583872865569954,0.9017978872234051,1,1
local_discontinuity,800,fixed_ordinal_pooling,,1,100,201.61,616.22,3.0657386266329176,1.0,0.358967459972464,0.541032540027536,0.8975137818614437,1,1
local_discontinuity,800,fixed_ordinal_pooling,,2,100,174.81,535.72,3.075474851512248,1.0,0.35700983031130534,0.5429901696886947,0.9778419266534473,1,1
local_discontinuity,800,fixed_ordinal_pooling,,3,100,159.3,358.59,2.2606844267448376,1.0,0.29530442754145003,0.60469557245855,0.814627142380041,1,1
local_discontinuity,800,fixed_ordinal_pooling,,4,100,24.48,183.78,7.859379425816371,1.0,0.46221562571705227,0.43778437428294775,0.8995651117658067,1,1
local_discontinuity,800,independent_mondrian,,0,100,239.8,239.8,1.0,0.0,0.0,0.9,0.9006573643736027,1,0.54
local_discontinuity,800,independent_mondrian,,1,100,201.61,201.61,1.0,0.0,0.0,0.9,0.8991045100607405,1,0.51
local_discontinuity,800,independent_mondrian,,2,100,174.81,174.81,1.0,0.0,0.0,0.9,0.8985451107881578,1,0.5
local_discontinuity,800,independent_mondrian,,3,100,159.3,159.3,1.0,0.0,0.0,0.9,0.9050035974980649,1,0.55
local_discontinuity,800,independent_mondrian,,4,100,24.48,24.48,1.0,0.0,0.0,0.9,0.9184745381289443,1,0.69
local_discontinuity,1600,approximate_ordinal_borrowing,0.0,0,100,483.66,483.66,1.0,0.0,0.0,0.9,0.9012409376260754,1,0.59
local_discontinuity,1600,approximate_ordinal_borrowing,0.0,1,100,400.1,400.1,1.0,0.0,0.0,0.9,0.9009571386646207,1,0.53
local_discontinuity,1600,approximate_ordinal_borrowing,0.0,2,100,350.2,350.2,1.0,0.0,0.0,0.9,0.9003563991044076,1,0.56
local_discontinuity,1600,approximate_ordinal_borrowing,0.0,3,100,318.01,318.01,1.0,0.0,0.0,0.9,0.8986012417682533,1,0.51
local_discontinuity,1600,approximate_ordinal_borrowing,0.0,4,100,48.03,48.03,1.0,0.0,0.0,0.9,0.9161797686604756,1,0.68
local_discontinuity,1600,approximate_ordinal_borrowing,0.01,0,100,483.66,483.66,1.0,0.0,0.0,0.9,0.9012409376260754,1,0.59
local_discontinuity,1600,approximate_ordinal_borrowing,0.01,1,100,400.1,400.1,1.0,0.0,0.0,0.9,0.9009571386646207,1,0.53
local_discontinuity,1600,approximate_ordinal_borrowing,0.01,2,100,350.2,350.2,1.0,0.0,0.0,0.9,0.9003563991044076,1,0.56
local_discontinuity,1600,approximate_ordinal_borrowing,0.01,3,100,318.01,318.01,1.0,0.0,0.0,0.9,0.8986012417682533,1,0.51
local_discontinuity,1600,approximate_ordinal_borrowing,0.01,4,100,48.03,48.03,1.0,0.0,0.0,0.9,0.9161797686604756,1,0.68
local_discontinuity,1600,approximate_ordinal_borrowing,0.02,0,100,483.66,483.66,1.0,0.0,0.0,0.9,0.9012409376260754,1,0.59
local_discontinuity,1600,approximate_ordinal_borrowing,0.02,1,100,400.1,400.1,1.0,0.0,0.0,0.9,0.9009571386646207,1,0.53
local_discontinuity,1600,approximate_ordinal_borrowing,0.02,2,100,350.2,350.2,1.0,0.0,0.0,0.9,0.9003563991044076,1,0.56
local_discontinuity,1600,approximate_ordinal_borrowing,0.02,3,100,318.01,318.01,1.0,0.0,0.0,0.9,0.8986012417682533,1,0.51
local_discontinuity,1600,approximate_ordinal_borrowing,0.02,4,100,48.03,48.03,1.0,0.0,0.0,0.9,0.9161797686604756,1,0.68
local_discontinuity,1600,approximate_ordinal_borrowing,0.05,0,100,483.66,483.66,1.0,0.0,0.0,0.9,0.9012409376260754,1,0.59
local_discontinuity,1600,approximate_ordinal_borrowing,0.05,1,100,400.1,400.1,1.0,0.0,0.0,0.9,0.9009571386646207,1,0.53
local_discontinuity,1600,approximate_ordinal_borrowing,0.05,2,100,350.2,350.2,1.0,0.0,0.0,0.9,0.9003563991044076,1,0.56
local_discontinuity,1600,approximate_ordinal_borrowing,0.05,3,100,318.01,318.01,1.0,0.0,0.0,0.9,0.8986012417682533,1,0.51
local_discontinuity,1600,approximate_ordinal_borrowing,0.05,4,100,48.03,48.03,1.0,0.0,0.0,0.9,0.9161797686604756,1,0.68
local_discontinuity,1600,fixed_ordinal_pooling,,0,100,483.66,883.76,1.829103993522831,1.0,0.2416127134430046,0.6583872865569954,0.9026289944355643,1,1
local_discontinuity,1600,fixed_ordinal_pooling,,1,100,400.1,1233.96,3.0892428929959315,1.0,0.358967459972464,0.541032540027536,0.8999763609880633,1,1
local_discontinuity,1600,fixed_ordinal_pooling,,2,100,350.2,1068.31,3.05794520291621,1.0,0.35700983031130534,0.5429901696886947,0.9780835133399897,1,1
local_discontinuity,1600,fixed_ordinal_pooling,,3,100,318.01,716.24,2.2571863253018387,1.0,0.29530442754145003,0.60469557245855,0.815528719473885,1,1
local_discontinuity,1600,fixed_ordinal_pooling,,4,100,48.03,366.04,7.74166050173122,1.0,0.46221562571705227,0.43778437428294775,0.8947186801484768,1,1
local_discontinuity,1600,independent_mondrian,,0,100,483.66,483.66,1.0,0.0,0.0,0.9,0.9012409376260754,1,0.59
local_discontinuity,1600,independent_mondrian,,1,100,400.1,400.1,1.0,0.0,0.0,0.9,0.9009571386646207,1,0.53
local_discontinuity,1600,independent_mondrian,,2,100,350.2,350.2,1.0,0.0,0.0,0.9,0.9003563991044076,1,0.56
local_discontinuity,1600,independent_mondrian,,3,100,318.01,318.01,1.0,0.0,0.0,0.9,0.8986012417682533,1,0.51
local_discontinuity,1600,independent_mondrian,,4,100,48.03,48.03,1.0,0.0,0.0,0.9,0.9161797686604756,1,0.68
moderate_smoothness,200,approximate_ordinal_borrowing,0.0,0,100,59.61,59.61,1.0,0.0,0.0,0.9,0.9118353968807796,1,0.63
moderate_smoothness,200,approximate_ordinal_borrowing,0.0,1,100,50.97,50.97,1.0,0.0,0.0,0.9,0.9125959708579789,1,0.67
moderate_smoothness,200,approximate_ordinal_borrowing,0.0,2,100,43.55,43.55,1.0,0.0,0.0,0.9,0.9174940206674802,1,0.74
moderate_smoothness,200,approximate_ordinal_borrowing,0.0,3,100,39.86,39.86,1.0,0.0,0.0,0.9,0.9056678306074445,1,0.6
moderate_smoothness,200,approximate_ordinal_borrowing,0.0,4,100,6.01,6.01,1.0,0.0,0.0,0.9,0.9896869557350545,0.11,0.96
moderate_smoothness,200,approximate_ordinal_borrowing,0.01,0,100,59.61,59.61,1.0,0.0,0.0,0.9,0.9118353968807796,1,0.63
moderate_smoothness,200,approximate_ordinal_borrowing,0.01,1,100,50.97,50.97,1.0,0.0,0.0,0.9,0.9125959708579789,1,0.67
moderate_smoothness,200,approximate_ordinal_borrowing,0.01,2,100,43.55,43.55,1.0,0.0,0.0,0.9,0.9174940206674802,1,0.74
moderate_smoothness,200,approximate_ordinal_borrowing,0.01,3,100,39.86,39.86,1.0,0.0,0.0,0.9,0.9056678306074445,1,0.6
moderate_smoothness,200,approximate_ordinal_borrowing,0.01,4,100,6.01,6.01,1.0,0.0,0.0,0.9,0.9896869557350545,0.11,0.96
moderate_smoothness,200,approximate_ordinal_borrowing,0.02,0,100,59.61,59.61,1.0,0.0,0.0,0.9,0.9118353968807796,1,0.63
moderate_smoothness,200,approximate_ordinal_borrowing,0.02,1,100,50.97,50.97,1.0,0.0,0.0,0.9,0.9125959708579789,1,0.67
moderate_smoothness,200,approximate_ordinal_borrowing,0.02,2,100,43.55,43.55,1.0,0.0,0.0,0.9,0.9174940206674802,1,0.74
moderate_smoothness,200,approximate_ordinal_borrowing,0.02,3,100,39.86,39.86,1.0,0.0,0.0,0.9,0.9056678306074445,1,0.6
moderate_smoothness,200,approximate_ordinal_borrowing,0.02,4,100,6.01,6.01,1.0,0.0,0.0,0.9,0.9896869557350545,0.11,0.96
moderate_smoothness,200,approximate_ordinal_borrowing,0.05,0,100,59.61,110.58,1.870702709544515,1.0,0.03169359753065035,0.8683064024693496,0.9197857071499989,1,1
moderate_smoothness,200,approximate_ordinal_borrowing,0.05,1,100,50.97,154.13,3.0730677908167565,1.0,0.04708763061696623,0.8529123693830338,0.9057223115708606,1,1
moderate_smoothness,200,approximate_ordinal_borrowing,0.05,2,100,43.55,134.38,3.137515168090092,1.0,0.04683083814230425,0.8531691618576958,0.9041975702143222,1,0.98
moderate_smoothness,200,approximate_ordinal_borrowing,0.05,3,100,39.86,89.42,2.270552367764729,1.0,0.0387366192041282,0.8612633807958718,0.8935518768219018,1,0.83
moderate_smoothness,200,approximate_ordinal_borrowing,0.05,4,100,6.01,6.01,1.0,0.0,0.0,0.9,0.9896869557350545,0.11,0.96
moderate_smoothness,200,fixed_ordinal_pooling,,0,100,59.61,110.58,1.870702709544515,1.0,0.03169359753065035,0.8683064024693496,0.9197857071499989,1,1
moderate_smoothness,200,fixed_ordinal_pooling,,1,100,50.97,154.13,3.0730677908167565,1.0,0.04708763061696623,0.8529123693830338,0.9057223115708606,1,1
moderate_smoothness,200,fixed_ordinal_pooling,,2,100,43.55,134.38,3.137515168090092,1.0,0.04683083814230425,0.8531691618576958,0.9041975702143222,1,0.98
moderate_smoothness,200,fixed_ordinal_pooling,,3,100,39.86,89.42,2.270552367764729,1.0,0.0387366192041282,0.8612633807958718,0.8935518768219018,1,0.83
moderate_smoothness,200,fixed_ordinal_pooling,,4,100,6.01,45.87,9.063395863395863,1.0,0.06063123005863545,0.8393687699413646,0.8784561952399905,1,0.78
moderate_smoothness,200,independent_mondrian,,0,100,59.61,59.61,1.0,0.0,0.0,0.9,0.9118353968807796,1,0.63
moderate_smoothness,200,independent_mondrian,,1,100,50.97,50.97,1.0,0.0,0.0,0.9,0.9125959708579789,1,0.67
moderate_smoothness,200,independent_mondrian,,2,100,43.55,43.55,1.0,0.0,0.0,0.9,0.9174940206674802,1,0.74
moderate_smoothness,200,independent_mondrian,,3,100,39.86,39.86,1.0,0.0,0.0,0.9,0.9056678306074445,1,0.6
moderate_smoothness,200,independent_mondrian,,4,100,6.01,6.01,1.0,0.0,0.0,0.9,0.9896869557350545,0.11,0.96
moderate_smoothness,400,approximate_ordinal_borrowing,0.0,0,100,120.06,120.06,1.0,0.0,0.0,0.9,0.9040275581897657,1,0.61
moderate_smoothness,400,approximate_ordinal_borrowing,0.0,1,100,100.24,100.24,1.0,0.0,0.0,0.9,0.9067154584473477,1,0.66
moderate_smoothness,400,approximate_ordinal_borrowing,0.0,2,100,88.67,88.67,1.0,0.0,0.0,0.9,0.9044550394122521,1,0.58
moderate_smoothness,400,approximate_ordinal_borrowing,0.0,3,100,78.82,78.82,1.0,0.0,0.0,0.9,0.8991740865242879,1,0.52
moderate_smoothness,400,approximate_ordinal_borrowing,0.0,4,100,12.21,12.21,1.0,0.0,0.0,0.9,0.9288436652145513,0.93,0.75
moderate_smoothness,400,approximate_ordinal_borrowing,0.01,0,100,120.06,120.06,1.0,0.0,0.0,0.9,0.9040275581897657,1,0.61
moderate_smoothness,400,approximate_ordinal_borrowing,0.01,1,100,100.24,100.24,1.0,0.0,0.0,0.9,0.9067154584473477,1,0.66
moderate_smoothness,400,approximate_ordinal_borrowing,0.01,2,100,88.67,88.67,1.0,0.0,0.0,0.9,0.9044550394122521,1,0.58
moderate_smoothness,400,approximate_ordinal_borrowing,0.01,3,100,78.82,78.82,1.0,0.0,0.0,0.9,0.8991740865242879,1,0.52
moderate_smoothness,400,approximate_ordinal_borrowing,0.01,4,100,12.21,12.21,1.0,0.0,0.0,0.9,0.9288436652145513,0.93,0.75
moderate_smoothness,400,approximate_ordinal_borrowing,0.02,0,100,120.06,120.06,1.0,0.0,0.0,0.9,0.9040275581897657,1,0.61
moderate_smoothness,400,approximate_ordinal_borrowing,0.02,1,100,100.24,100.24,1.0,0.0,0.0,0.9,0.9067154584473477,1,0.66
moderate_smoothness,400,approximate_ordinal_borrowing,0.02,2,100,88.67,88.67,1.0,0.0,0.0,0.9,0.9044550394122521,1,0.58
moderate_smoothness,400,approximate_ordinal_borrowing,0.02,3,100,78.82,78.82,1.0,0.0,0.0,0.9,0.8991740865242879,1,0.52
moderate_smoothness,400,approximate_ordinal_borrowing,0.02,4,100,12.21,12.21,1.0,0.0,0.0,0.9,0.9288436652145513,0.93,0.75
moderate_smoothness,400,approximate_ordinal_borrowing,0.05,0,100,120.06,220.3,1.8396267608235874,1.0,0.03169359753065035,0.8683064024693496,0.9162363880226988,1,0.97
moderate_smoothness,400,approximate_ordinal_borrowing,0.05,1,100,100.24,308.97,3.0968167297348055,1.0,0.04708763061696623,0.8529123693830338,0.9008939863074865,1,1
moderate_smoothness,400,approximate_ordinal_borrowing,0.05,2,100,88.67,267.73,3.0376767329242598,1.0,0.04683083814230425,0.8531691618576958,0.8990151523072913,1,0.98
moderate_smoothness,400,approximate_ordinal_borrowing,0.05,3,100,78.82,179.7,2.294080688484411,1.0,0.0387366192041282,0.8612633807958718,0.8856931982328234,1,0.81
moderate_smoothness,400,approximate_ordinal_borrowing,0.05,4,100,12.21,12.21,1.0,0.0,0.0,0.9,0.9288436652145513,0.93,0.75
moderate_smoothness,400,fixed_ordinal_pooling,,0,100,120.06,220.3,1.8396267608235874,1.0,0.03169359753065035,0.8683064024693496,0.9162363880226988,1,0.97
moderate_smoothness,400,fixed_ordinal_pooling,,1,100,100.24,308.97,3.0968167297348055,1.0,0.04708763061696623,0.8529123693830338,0.9008939863074865,1,1
moderate_smoothness,400,fixed_ordinal_pooling,,2,100,88.67,267.73,3.0376767329242598,1.0,0.04683083814230425,0.8531691618576958,0.8990151523072913,1,0.98
moderate_smoothness,400,fixed_ordinal_pooling,,3,100,78.82,179.7,2.294080688484411,1.0,0.0387366192041282,0.8612633807958718,0.8856931982328234,1,0.81
moderate_smoothness,400,fixed_ordinal_pooling,,4,100,12.21,91.03,7.841408267901689,1.0,0.06063123005863545,0.8393687699413646,0.8711145650946339,1,0.78
moderate_smoothness,400,independent_mondrian,,0,100,120.06,120.06,1.0,0.0,0.0,0.9,0.9040275581897657,1,0.61
moderate_smoothness,400,independent_mondrian,,1,100,100.24,100.24,1.0,0.0,0.0,0.9,0.9067154584473477,1,0.66
moderate_smoothness,400,independent_mondrian,,2,100,88.67,88.67,1.0,0.0,0.0,0.9,0.9044550394122521,1,0.58
moderate_smoothness,400,independent_mondrian,,3,100,78.82,78.82,1.0,0.0,0.0,0.9,0.8991740865242879,1,0.52
moderate_smoothness,400,independent_mondrian,,4,100,12.21,12.21,1.0,0.0,0.0,0.9,0.9288436652145513,0.93,0.75
moderate_smoothness,800,approximate_ordinal_borrowing,0.0,0,100,241.2,241.2,1.0,0.0,0.0,0.9,0.9013531237856365,1,0.58
moderate_smoothness,800,approximate_ordinal_borrowing,0.0,1,100,198.8,198.8,1.0,0.0,0.0,0.9,0.9024642858425346,1,0.57
moderate_smoothness,800,approximate_ordinal_borrowing,0.0,2,100,175.39,175.39,1.0,0.0,0.0,0.9,0.8998950952522666,1,0.48
moderate_smoothness,800,approximate_ordinal_borrowing,0.0,3,100,160.57,160.57,1.0,0.0,0.0,0.9,0.9017682047034896,1,0.56
moderate_smoothness,800,approximate_ordinal_borrowing,0.0,4,100,24.04,24.04,1.0,0.0,0.0,0.9,0.9204542006699593,1,0.69
moderate_smoothness,800,approximate_ordinal_borrowing,0.01,0,100,241.2,241.2,1.0,0.0,0.0,0.9,0.9013531237856365,1,0.58
moderate_smoothness,800,approximate_ordinal_borrowing,0.01,1,100,198.8,198.8,1.0,0.0,0.0,0.9,0.9024642858425346,1,0.57
moderate_smoothness,800,approximate_ordinal_borrowing,0.01,2,100,175.39,175.39,1.0,0.0,0.0,0.9,0.8998950952522666,1,0.48
moderate_smoothness,800,approximate_ordinal_borrowing,0.01,3,100,160.57,160.57,1.0,0.0,0.0,0.9,0.9017682047034896,1,0.56
moderate_smoothness,800,approximate_ordinal_borrowing,0.01,4,100,24.04,24.04,1.0,0.0,0.0,0.9,0.9204542006699593,1,0.69
moderate_smoothness,800,approximate_ordinal_borrowing,0.02,0,100,241.2,241.2,1.0,0.0,0.0,0.9,0.9013531237856365,1,0.58
