rare_count,method,class_id,mean_coverage,coverage_sd,mean_set_size,set_size_sd,mean_ordinal_span,full_set_rate,mean_preliminary_threshold,preliminary_threshold_variance,mean_correction,correction_sd,final_threshold_variance,infinite_correction_rate,calibration_support
10,independent_mondrian,3,0.9045064255958366,0.03783524103721917,2.244273046068606,0.1253281681152324,2.244273046068606,0.0,0.0,0.0,0.7386119932821413,0.09675691413605031,0.0,0,100
10,independent_mondrian,4,0.8985194537264959,0.029592370619807542,1.6507943194014463,0.10454152337614936,1.6507943194014463,0.0,0.0,0.0,0.785211455907098,0.08273113981488636,0.0,0,100
10,input_dependent_nonordinal,0,0.8894486654310939,0.09369480879587591,1.3591625093832964,0.11083892692039951,1.3591625093832964,0.0,0.46206630041492874,0.03333957479655604,0.03892196883369151,0.12084176112644766,0.03333957479655604,0,10
10,input_dependent_nonordinal,1,0.906058588665814,0.030094194112303272,1.869810060342791,0.1475993843252971,1.869810060342791,0.0,0.5335754962505597,0.03705486385697034,0.014453865093871672,0.04432568402512188,0.03705486385697034,0,100
10,input_dependent_nonordinal,2,0.9117020281860699,0.02813149781402137,2.0785439917819746,0.09833121557126684,2.0785439917819746,0.0,0.6064271553803687,0.039436688481055394,0.02701096770318072,0.05388586419249189,0.039436688481055394,0,100
10,input_dependent_nonordinal,3,0.9075236230605856,0.029777705805554156,2.0763854967229416,0.08934156861839092,2.0763854967229416,0.0,0.6755943990032188,0.04146620444757438,0.023114690963521922,0.055980208064071356,0.04146620444757438,0,100
10,input_dependent_nonordinal,4,0.8986061544989918,0.025781756262088746,1.5880277711858943,0.07127752957385321,1.5880277711858943,0.0,0.7525441604781533,0.04731611505662958,0.0013591639851561355,0.05375319447681265,0.04731611505662958,0,100
10,input_dependent_ordinal,0,0.8872081445278551,0.09235937773927189,1.3557459579529278,0.11075161044882793,1.3557459579529278,0.0,0.46193914687885834,0.0333418302174601,0.03416475434838183,0.1169346800832421,0.03334183021746011,0,10
10,input_dependent_ordinal,1,0.9062253966558346,0.029902427399551002,1.863999780452725,0.1379941297828719,1.863999780452725,0.0,0.5331696449597227,0.03628188395905849,0.013247505362949791,0.04364127953932237,0.03628188395905849,0,100
10,input_dependent_ordinal,2,0.9119982879083369,0.026433003328610358,2.0728497277340474,0.09195706501705306,2.0728497277340474,0.0,0.6056843878596859,0.03905550454523974,0.026190837830969076,0.05147307615101102,0.03905550454523974,0,100
10,input_dependent_ordinal,3,0.9082694031428478,0.0283447771737176,2.072323730240574,0.08726354180948771,2.072323730240574,0.0,0.6782988823080588,0.04271664414862527,0.020827323101465234,0.054727201800169156,0.04271664414862527,0,100
10,input_dependent_ordinal,4,0.89827407252445,0.02563501180942607,1.5863505376824216,0.06947906746345442,1.5863505376824216,0.0,0.7509604651424843,0.04628318397185149,0.0009931925046542923,0.0539782323991735,0.04628318397185149,0,100
10,ordinal_cluster,0,0.9257929881798374,0.027211643055329922,1.4902966385773175,0.10689519433129004,1.4902966385773175,0.0,0.0,0.0,0.573595038752449,0.06347425504365865,0.0,0,10
10,ordinal_cluster,1,0.9183966192871308,0.019615417802064303,2.032795539264994,0.14100104881371694,2.032795539264994,0.0,0.0,0.0,0.6137665152491111,0.04499513388724513,0.0,0,100
10,ordinal_cluster,2,0.9048973894731521,0.0189283937484958,2.2257058651449317,0.12751895829787246,2.2257058651449317,0.0,0.0,0.0,0.6523398143989784,0.04496552216804717,0.0,0,100
10,ordinal_cluster,3,0.9026818569922206,0.023894904989714343,2.186435397931444,0.1251872491182912,2.186435397931444,0.0,0.0,0.0,0.7233890340753991,0.05399183549922585,0.0,0,100
10,ordinal_cluster,4,0.8860511444886788,0.02845954019047453,1.6148979659520617,0.08890738875516378,1.6148979659520617,0.0,0.0,0.0,0.7487685185783359,0.07055598114753982,0.0,0,100
20,independent_mondrian,0,0.893083728326867,0.07389968924641206,1.4367616881406473,0.14338555870859937,1.4367616881406473,0.0,0.0,0.0,0.5440052352678489,0.16044307782190456,0.0,0,20
20,independent_mondrian,1,0.9114657389417972,0.03017268517782134,1.9787168119221785,0.23976741640798518,1.9787168119221785,0.0,0.0,0.0,0.6008561916247295,0.06968675566840636,0.0,0,100
20,independent_mondrian,2,0.9004069990083217,0.02867815584373605,2.206491587973747,0.15859212477343254,2.206491587973747,0.0,0.0,0.0,0.6459035092098957,0.06505595280024218,0.0,0,100
20,independent_mondrian,3,0.8964011301481121,0.031657287947925467,2.1993336037509637,0.12303148628665517,2.1993336037509637,0.0,0.0,0.0,0.71229317506302,0.07580246384003651,0.0,0,100
20,independent_mondrian,4,0.8949458282288083,0.02976591390789956,1.617237624162044,0.09087359508516768,1.617237624162044,0.0,0.0,0.0,0.7780462104338385,0.07124774419267337,0.0,0,100
20,input_dependent_nonordinal,0,0.9045088207306047,0.059402223120886076,1.377454731639924,0.09855989039343867,1.377454731639924,0.0,0.4607868114165803,0.03290634577523286,0.03950525847182827,0.09172131461267079,0.03290634577523286,0,20
20,input_dependent_nonordinal,1,0.909414534672335,0.035659748032778264,1.8358505624646277,0.11594047655645016,1.8358505624646277,0.0,0.5302704712223125,0.03557234853176515,0.02275322209302927,0.049022099878739796,0.03557234853176515,0,100
20,input_dependent_nonordinal,2,0.9019493633373304,0.03018549644616986,2.044476897240373,0.0918293876197036,2.044476897240373,0.0,0.6056869569837726,0.03842488466587004,0.01017684362319161,0.046042434243824926,0.03842488466587004,0,100
20,input_dependent_nonordinal,3,0.8948093081765719,0.03010177076076404,2.0451516007289543,0.08274781636615017,2.0451516007289543,0.0,0.6774013391138242,0.041599080267918226,-0.002330133281232,0.04804908037262957,0.041599080267918226,0,100
20,input_dependent_nonordinal,4,0.8970194347757475,0.031065072775444843,1.55780045094447,0.05900784552031319,1.55780045094447,0.0,0.7481595159129877,0.0460526520266742,0.002019583402608023,0.055497587259053134,0.0460526520266742,0,100
20,input_dependent_ordinal,0,0.9047035287419559,0.05864966448193665,1.3762789908243693,0.10007610444505266,1.3762789908243693,0.0,0.46186445234801127,0.032434469690687584,0.03857915476868008,0.08960290447938107,0.032434469690687584,0,20
20,input_dependent_ordinal,1,0.908829979342812,0.03604771042236214,1.8331603767478284,0.11689413998235972,1.8331603767478284,0.0,0.5309657621150745,0.035086840046274985,0.021136634439367474,0.048047773474543996,0.035086840046274985,0,100
20,input_dependent_ordinal,2,0.901002741247316,0.03002673175769855,2.0400624379666983,0.09013042684612331,2.0400624379666983,0.0,0.6042304001875026,0.038557134654619,0.009595463896429105,0.04528717164587837,0.038557134654619,0,100
20,input_dependent_ordinal,3,0.893764528465512,0.030862013627013414,2.0409901631796914,0.08379949144253887,2.0409901631796914,0.0,0.6764311909980939,0.041891740303527415,-0.0027503444856954123,0.04914284550938273,0.041891740303527415,0,100
20,input_dependent_ordinal,4,0.8975748607141063,0.03015749244657954,1.5557153313878724,0.060681378152946074,1.5557153313878724,0.0,0.7494047191617205,0.045658738344246955,0.001008993826262351,0.05228649247201202,0.045658738344246955,0,100
20,ordinal_cluster,0,0.9317091723459724,0.026217296219703652,1.4891806269279473,0.1161209171830283,1.4891806269279473,0.0,0.0,0.0,0.5857947103534697,0.06732544815096025,0.0,0,20
20,ordinal_cluster,1,0.9177051360108839,0.022403991159475188,2.0358580773293524,0.16070989238062247,2.0358580773293524,0.0,0.0,0.0,0.6100956250400407,0.04915728935983609,0.0,0,100
20,ordinal_cluster,2,0.9024604559161551,0.020583621114505308,2.1948333735312513,0.13084581540537835,2.1948333735312513,0.0,0.0,0.0,0.6466909621685978,0.04545540557819719,0.0,0,100
20,ordinal_cluster,3,0.8945406405373012,0.022512511310227187,2.1666529388352718,0.11880906551842747,2.1666529388352718,0.0,0.0,0.0,0.7049442973464892,0.047450299528966386,0.0,0,100
20,ordinal_cluster,4,0.8817595767434906,0.025829361390417895,1.5981571599397912,0.0821075897676415,1.5981571599397912,0.0,0.0,0.0,0.7402207778126437,0.05667402494509387,0.0,0,100
50,independent_mondrian,0,0.9048884673365483,0.04396025515869325,1.4246830161710333,0.13433644341206108,1.4246830161710333,0.0,0.0,0.0,0.5176453644595302,0.08309730761781131,0.0,0,50
50,independent_mondrian,1,0.9046197858849219,0.03283411199972477,1.924944836259759,0.136665476989472,1.924944836259759,0.0,0.0,0.0,0.5894254802886362,0.07288528378583577,0.0,0,100
50,independent_mondrian,2,0.8931932835680149,0.030912991466479484,2.184827090891233,0.1255453662865111,2.184827090891233,0.0,0.0,0.0,0.636177334234516,0.0634467925010451,0.0,0,100
50,independent_mondrian,3,0.8990482257110844,0.03218320454804944,2.1955064378161873,0.11189764771962454,2.1955064378161873,0.0,0.0,0.0,0.7180435075429962,0.08114417791217367,0.0,0,100
50,independent_mondrian,4,0.8977778077750312,0.03207805778530475,1.6141378923980556,0.08544887446874894,1.6141378923980556,0.0,0.0,0.0,0.7880542613780686,0.08439453688315007,0.0,0,100
50,input_dependent_nonordinal,0,0.9017410398986337,0.042378357655931446,1.3504528025075178,0.06786586240801414,1.3504528025075178,0.0,0.46031986417586723,0.03364928599709841,0.012207346106707607,0.04238922783217693,0.03364928599709841,0,50
50,input_dependent_nonordinal,1,0.9028850278129104,0.033894156568615344,1.796719894394082,0.06904866211692146,1.796719894394082,0.0,0.5316330971876319,0.03640250613640217,0.0141746740553212,0.04785990845371335,0.03640250613640217,0,100
50,input_dependent_nonordinal,2,0.893785331670331,0.029460417860246942,2.0438605289861074,0.08113324217275754,2.0438605289861074,0.0,0.6044399117810129,0.037073544477059475,-0.005664966654929329,0.045654360676040694,0.037073544477059475,0,100
50,input_dependent_nonordinal,3,0.9055948798386054,0.029542751045315455,2.0371114540706694,0.0785584568178407,2.0371114540706694,0.0,0.676082096214625,0.042812256313644305,0.018312894059630356,0.053958275188532294,0.0428122563136443,0,100
50,input_dependent_nonordinal,4,0.8938057693864363,0.032457473430557805,1.5626954691035466,0.06588357899387644,1.5626954691035466,0.0,0.7477199188516032,0.04695454261467058,0.001235793617615436,0.06887379570845133,0.04695454261467058,0,100
50,input_dependent_ordinal,0,0.9033513927358683,0.04459228767680322,1.3520638586422853,0.0704918195286827,1.3520638586422853,0.0,0.45622921653857024,0.031758380724234966,0.013005492410703142,0.04295065880431535,0.031758380724234966,0,50
50,input_dependent_ordinal,1,0.903538049576778,0.033091760649027836,1.7980681313363924,0.0653582764040788,1.7980681313363924,0.0,0.532231804132786,0.03545101094739759,0.012558581773398012,0.047607023526010005,0.03545101094739759,0,100
50,input_dependent_ordinal,2,0.8957010255474301,0.030097606360336985,2.043129593860517,0.07670285333078883,2.043129593860517,0.0,0.6047404455873315,0.038736723476032714,-0.0014848498622240796,0.04461334251622556,0.038736723476032714,0,100
50,input_dependent_ordinal,3,0.9061030292651876,0.02813575433752378,2.0415973457673546,0.07768663091271878,2.0415973457673546,0.0,0.6765363920169891,0.04232581694761447,0.01771475362651951,0.049042127405676324,0.04232581694761447,0,100
50,input_dependent_ordinal,4,0.8947271113210586,0.03217886713800542,1.564463763566965,0.06534282343774599,1.564463763566965,0.0,0.7469355843041833,0.04616588547478389,0.002889630807987479,0.06684711688864134,0.04616588547478389,0,100
50,ordinal_cluster,0,0.9263032474728065,0.023822695397482704,1.4438466472563778,0.09742871255477045,1.4438466472563778,0.0,0.0,0.0,0.5560160027139083,0.05687927729662948,0.0,0,50
50,ordinal_cluster,1,0.9069363556046193,0.01982380143969983,1.976177514349844,0.13594408709077901,1.976177514349844,0.0,0.0,0.0,0.5878413404101538,0.044503386382312986,0.0,0,100
50,ordinal_cluster,2,0.8974554220678685,0.020935341253915118,2.168186762175923,0.10864654647746481,2.168186762175923,0.0,0.0,0.0,0.6406041766977166,0.03909342347010847,0.0,0,100
50,ordinal_cluster,3,0.8996641719806208,0.018534033294009405,2.1708045279673387,0.09865403036515129,2.1708045279673387,0.0,0.0,0.0,0.7116750563768719,0.04344063884782821,0.0,0,100
50,ordinal_cluster,4,0.8870385048085803,0.02544280307770381,1.5996359918635665,0.0712346457076309,1.5996359918635665,0.0,0.0,0.0,0.7543867510102601,0.059937178940499915,0.0,0,100
100,independent_mondrian,0,0.9042924927753094,0.030947773029575396,1.4332821894407477,0.10793677014954521,1.4332821894407477,0.0,0.0,0.0,0.5169974955546793,0.06505967191265737,0.0,0,100
100,independent_mondrian,1,0.9066033037909857,0.027992825956202953,1.950352111703562,0.1329840670206841,1.950352111703562,0.0,0.0,0.0,0.5928822540060911,0.06451642801650849,0.0,0,100
100,independent_mondrian,2,0.9047369466626461,0.027760299257849414,2.221534883083186,0.1093737339221691,2.221534883083186,0.0,0.0,0.0,0.6516338044551417,0.0658710778354107,0.0,0,100
100,independent_mondrian,3,0.9024651374812112,0.02922975844890142,2.229020168389481,0.09724433459779726,2.229020168389481,0.0,0.0,0.0,0.72816882214917,0.07495545245757156,0.0,0,100
100,independent_mondrian,4,0.9043791934279264,0.029062468956133264,1.6382536548085873,0.07712611547602535,1.6382536548085873,0.0,0.0,0.0,0.8073404326895185,0.08252396515458703,0.0,0,100
100,input_dependent_nonordinal,0,0.9035120896834125,0.033936091506963355,1.3500123000900184,0.053250124611836216,1.3500123000900184,0.0,0.4565524354526841,0.032817717272048096,0.011933615644512558,0.03684514109382949,0.032817717272048096,0,100
100,input_dependent_nonordinal,1,0.9011836650748519,0.025388034563964962,1.8091938123775568,0.063408432949335,1.8091938123775568,0.0,0.5304515609511086,0.035861784029566704,0.00940089008767422,0.03696564561954457,0.035861784029566704,0,100
100,input_dependent_nonordinal,2,0.9049778972396435,0.02284035751967066,2.0422840997242306,0.07713415610693171,2.0422840997242306,0.0,0.6051572013699776,0.03839373442946057,0.011059488763918192,0.043092756799680415,0.03839373442946057,0,100
100,input_dependent_nonordinal,3,0.8995567981467889,0.028170501298773954,2.0604060474689163,0.07438108669744843,2.0604060474689163,0.0,0.6792683961313144,0.04395752204813786,0.008577934389409783,0.05866169563108687,0.04395752204813786,0,100
100,input_dependent_nonordinal,4,0.9016055849074205,0.03197965755780874,1.5695284953482875,0.061732285822975894,1.5695284953482875,0.0,0.7534692550167648,0.046315687678801155,0.013509137490667133,0.06418192047265761,0.046315687678801155,0,100
100,input_dependent_ordinal,0,0.9058560753082375,0.03342103712491336,1.3528623708543102,0.04820777250048182,1.3528623708543102,0.0,0.4556914410515414,0.03240340970078096,0.012849096902015036,0.03877041234671913,0.03240340970078096,0,100
100,input_dependent_ordinal,1,0.9016515934974159,0.025181127449235466,1.809507837194298,0.05880393273135544,1.809507837194298,0.0,0.5308175372375811,0.035543643217515665,0.008856677852728211,0.03701830865886162,0.035543643217515665,0,100
100,input_dependent_ordinal,2,0.9055526291190438,0.022578224865247826,2.0397076998850556,0.07871582266817173,2.0397076998850556,0.0,0.604769299351937,0.03899333072228551,0.012312331048278741,0.04361127368678713,0.03899333072228551,0,100
100,input_dependent_ordinal,3,0.8983973981819263,0.029094461258955987,2.061112991799479,0.07277127899715288,2.061112991799479,0.0,0.6790398488659101,0.04249680063711462,0.005435882914807824,0.056495138215056494,0.04249680063711462,0,100
100,input_dependent_ordinal,4,0.9023678182321964,0.031260804694090906,1.5698693031562638,0.06303764068691285,1.5698693031562638,0.0,0.7533935915854715,0.04663390604615051,0.01538284485970029,0.06310103036426774,0.04663390604615051,0,100
100,ordinal_cluster,0,0.9210167035733423,0.022616047648522226,1.4310386853766144,0.07439334918482307,1.4310386853766144,0.0,0.0,0.0,0.5508990849704823,0.04336188041531073,0.0,0,100
100,ordinal_cluster,1,0.9037912139582307,0.017908945395656708,1.9833905925344248,0.10508883424549083,1.9833905925344248,0.0,0.0,0.0,0.5817079010920612,0.03400248384042645,0.0,0,100
100,ordinal_cluster,2,0.906511362184521,0.02071786134480094,2.1813765020068883,0.10167640176040905,2.1813765020068883,0.0,0.0,0.0,0.6515778613047069,0.0437771897438872,0.0,0,100
100,ordinal_cluster,3,0.9012013718654506,0.017808661104724267,2.1885081505449935,0.09680583032309652,2.1885081505449935,0.0,0.0,0.0,0.7194715213141738,0.04168140752074132,0.0,0,100
100,ordinal_cluster,4,0.8907531066409322,0.021806302250264708,1.617313227417928,0.07116229193473696,1.617313227417928,0.0,0.0,0.0,0.7616979484528509,0.05696420118063089,0.0,0,100
