scenario,rare_count,repetition,method,class_id,test_count,coverage,mean_set_size,mean_ordinal_span,full_set_rate,mean_preliminary_threshold,preliminary_threshold_variance,mean_correction,final_threshold_variance,correction_is_infinite,calibration_support
A_well_specified,100,0,input_dependent_nonordinal,4,1221,0.8853398853398854,1.6527436527436528,1.6527436527436528,0,0.7394838897419094,0.04759365336046176,-0.007477375102104888,0.04759365336046176,0,100
A_well_specified,100,0,input_dependent_ordinal,2,1169,0.9041916167664671,2.108639863130881,2.108639863130881,0,0.6060206670168866,0.04309734943874706,0.026130995489465514,0.04309734943874706,0,100
A_well_specified,100,0,input_dependent_ordinal,3,1174,0.9514480408858603,2.090289608177172,2.090289608177172,0,0.6670255322820463,0.04581560721507839,0.11399127048039115,0.04581560721507839,0,100
A_well_specified,100,0,input_dependent_ordinal,0,257,0.8599221789883269,1.3190661478599222,1.3190661478599222,0,0.4716714703794486,0.03458727441099171,-0.050778341638666735,0.03458727441099171,0,100
A_well_specified,100,0,input_dependent_ordinal,1,1179,0.8804071246819338,1.830364715860899,1.830364715860899,0,0.5457191622560187,0.03789157249278511,-0.03242931537994431,0.03789157249278511,0,100
A_well_specified,100,0,input_dependent_ordinal,4,1221,0.8853398853398854,1.6502866502866502,1.6502866502866502,0,0.7396151645067596,0.05065891359809626,-0.0029055805830342507,0.05065891359809626,0,100
A_well_specified,100,1,independent_mondrian,1,1175,0.9182978723404255,1.9106382978723404,1.9106382978723404,0,0.0,0.0,0.6039552056616357,0.0,0,100
A_well_specified,100,1,independent_mondrian,0,244,0.889344262295082,1.4426229508196722,1.4426229508196722,0,0.0,0.0,0.453620865660734,0.0,0,100
A_well_specified,100,1,independent_mondrian,2,1169,0.9041916167664671,2.236954662104363,2.236954662104363,0,0.0,0.0,0.6689206862013335,0.0,0,100
A_well_specified,100,1,independent_mondrian,3,1225,0.9355102040816327,2.2122448979591836,2.2122448979591836,0,0.0,0.0,0.7670184504406551,0.0,0,100
A_well_specified,100,1,independent_mondrian,4,1187,0.8896377422072451,1.6486941870261163,1.6486941870261163,0,0.0,0.0,0.731562780728609,0.0,0,100
A_well_specified,100,1,ordinal_cluster,1,1175,0.9174468085106383,1.9395744680851064,1.9395744680851064,0,0.0,0.0,0.6024243774231983,0.0,0,100
A_well_specified,100,1,ordinal_cluster,0,244,0.9221311475409836,1.4672131147540983,1.4672131147540983,0,0.0,0.0,0.5332966804967171,0.0,0,100
A_well_specified,100,1,ordinal_cluster,2,1169,0.8956372968349017,2.1608212147134305,2.1608212147134305,0,0.0,0.0,0.6397690260074653,0.0,0,100
A_well_specified,100,1,ordinal_cluster,3,1225,0.9036734693877551,2.153469387755102,2.153469387755102,0,0.0,0.0,0.6951846867959514,0.0,0,100
A_well_specified,100,1,ordinal_cluster,4,1187,0.8896377422072451,1.569502948609941,1.569502948609941,0,0.0,0.0,0.731562780728609,0.0,0,100
A_well_specified,100,1,input_dependent_nonordinal,1,1175,0.8527659574468085,1.7463829787234042,1.7463829787234042,0,0.539143217153674,0.04393582969172664,-0.046566004028937624,0.04393582969172664,0,100
A_well_specified,100,1,input_dependent_nonordinal,0,244,0.9467213114754098,1.3770491803278688,1.3770491803278688,0,0.4761263336333215,0.0396165423174378,0.01700323505342477,0.0396165423174378,0,100
A_well_specified,100,1,input_dependent_nonordinal,2,1169,0.8964927288280582,1.9358426005132592,1.9358426005132592,0,0.6092354881423042,0.035216480280621895,0.012141897175161898,0.035216480280621895,0,100
A_well_specified,100,1,input_dependent_nonordinal,3,1225,0.8636734693877551,1.9395918367346938,1.9395918367346938,0,0.6835411771406031,0.0453749427679954,-0.06317821203256746,0.0453749427679954,0,100
A_well_specified,100,1,input_dependent_nonordinal,4,1187,0.8475147430497051,1.4397641112047177,1.4397641112047177,0,0.7428469835211852,0.051378261460387604,-0.061637374538892065,0.051378261460387604,0,100
A_well_specified,100,1,input_dependent_ordinal,1,1175,0.8621276595744681,1.7421276595744681,1.7421276595744681,0,0.5395133932514989,0.04097570651621872,-0.04753463644966199,0.04097570651621872,0,100
A_well_specified,100,1,input_dependent_ordinal,0,244,0.9426229508196722,1.3729508196721312,1.3729508196721312,0,0.4704118213153789,0.036612404830904145,0.017487011192818924,0.036612404830904145,0,100
A_well_specified,100,1,input_dependent_ordinal,2,1169,0.8896492728828058,1.9264328485885371,1.9264328485885371,0,0.6139348591823446,0.04013089502939031,-0.0006715208097499703,0.04013089502939031,0,100
A_well_specified,100,1,input_dependent_ordinal,3,1225,0.8636734693877551,1.9248979591836735,1.9248979591836735,0,0.6790506089322005,0.04522554579765718,-0.05843645933762909,0.04522554579765718,0,100
A_well_specified,100,1,input_dependent_ordinal,4,1187,0.8466722830665543,1.434709351305813,1.434709351305813,0,0.7441929142203301,0.04916142155300693,-0.07005491126050917,0.04916142155300694,0,100
A_well_specified,100,2,independent_mondrian,4,1224,0.8897058823529411,1.4795751633986929,1.4795751633986929,0,0.0,0.0,0.7377208426673091,0.0,0,100
A_well_specified,100,2,independent_mondrian,0,229,0.9344978165938864,1.4890829694323144,1.4890829694323144,0,0.0,0.0,0.5556462218698501,0.0,0,100
A_well_specified,100,2,independent_mondrian,1,1195,0.9330543933054394,2.0778242677824266,2.0778242677824266,0,0.0,0.0,0.6338014747271509,0.0,0,100
A_well_specified,100,2,independent_mondrian,2,1191,0.929471032745592,2.0906801007556677,2.0906801007556677,0,0.0,0.0,0.7215167033475735,0.0,0,100
A_well_specified,100,2,independent_mondrian,3,1161,0.843238587424634,2.161068044788975,2.161068044788975,0,0.0,0.0,0.5890541993344431,0.0,0,100
A_well_specified,100,2,ordinal_cluster,4,1224,0.8553921568627451,1.4983660130718954,1.4983660130718954,0,0.0,0.0,0.6602315635225094,0.0,0,100
A_well_specified,100,2,ordinal_cluster,0,229,0.9344978165938864,1.4585152838427948,1.4585152838427948,0,0.0,0.0,0.5734843952243015,0.0,0,100
A_well_specified,100,2,ordinal_cluster,1,1195,0.9280334728033472,2.005020920502092,2.005020920502092,0,0.0,0.0,0.6219094559892798,0.0,0,100
A_well_specified,100,2,ordinal_cluster,2,1191,0.906801007556675,2.1133501259445846,2.1133501259445846,0,0.0,0.0,0.6406166650831138,0.0,0,100
A_well_specified,100,2,ordinal_cluster,3,1161,0.8776916451335056,2.0473729543496986,2.0473729543496986,0,0.0,0.0,0.6602315635225094,0.0,0,100
A_well_specified,100,2,input_dependent_nonordinal,4,1224,0.8284313725490197,1.4060457516339868,1.4060457516339868,0,0.7716661381110408,0.041901720472392226,-0.13134082072343534,0.041901720472392226,0,100
A_well_specified,100,2,input_dependent_nonordinal,0,229,0.8995633187772926,1.3187772925764192,1.3187772925764192,0,0.5140736901158041,0.055418545306491304,0.012750878595623322,0.055418545306491304,0,100
A_well_specified,100,2,input_dependent_nonordinal,1,1195,0.9230125523012552,1.8652719665271966,1.8652719665271966,0,0.525890728373894,0.02920249181045123,0.0028911566387108123,0.02920249181045123,0,100
A_well_specified,100,2,input_dependent_nonordinal,2,1191,0.9353484466834593,1.9193954659949621,1.9193954659949621,0,0.6096445368380936,0.040326001216938995,0.06691349605171215,0.040326001216938995,0,100
A_well_specified,100,2,input_dependent_nonordinal,3,1161,0.8518518518518519,1.941429801894918,1.941429801894918,0,0.6826274811424362,0.041627042849144806,-0.0909182429758485,0.041627042849144806,0,100
A_well_specified,100,2,input_dependent_ordinal,4,1224,0.8284313725490197,1.4183006535947713,1.4183006535947713,0,0.7653350413221638,0.04194341413286546,-0.12514403393215,0.04194341413286546,0,100
A_well_specified,100,2,input_dependent_ordinal,0,229,0.8820960698689956,1.3013100436681222,1.3013100436681222,0,0.47751925521694627,0.03467375018063752,-0.004212665997638587,0.03467375018063752,0,100
A_well_specified,100,2,input_dependent_ordinal,1,1195,0.9230125523012552,1.8167364016736403,1.8167364016736403,0,0.5354940847792644,0.03688603657967087,-0.002482509195589677,0.03688603657967087,0,100
A_well_specified,100,2,input_dependent_ordinal,2,1191,0.9353484466834593,1.9109991603694374,1.9109991603694374,0,0.6101930900553209,0.039389641345291375,0.06603421266110299,0.039389641345291375,0,100
A_well_specified,100,2,input_dependent_ordinal,3,1161,0.8613264427217916,1.9491817398794142,1.9491817398794142,0,0.6873638089935875,0.039740628904691294,-0.08816717834378573,0.039740628904691294,0,100
A_well_specified,100,3,independent_mondrian,4,1172,0.8967576791808873,1.5904436860068258,1.5904436860068258,0,0.0,0.0,0.7873787386377172,0.0,0,100
A_well_specified,100,3,independent_mondrian,2,1240,0.8725806451612903,2.367741935483871,2.367741935483871,0,0.0,0.0,0.5584427510669231,0.0,0,100
A_well_specified,100,3,independent_mondrian,3,1144,0.8828671328671329,2.175699300699301,2.175699300699301,0,0.0,0.0,0.6935613699740503,0.0,0,100
A_well_specified,100,3,independent_mondrian,1,1183,0.9560439560439561,1.8216398985629756,1.8216398985629756,0,0.0,0.0,0.7742635418733175,0.0,0,100
A_well_specified,100,3,independent_mondrian,0,261,0.9157088122605364,1.6666666666666667,1.6666666666666667,0,0.0,0.0,0.5089319258116605,0.0,0,100
A_well_specified,100,3,ordinal_cluster,4,1172,0.8822525597269625,1.5938566552901023,1.5938566552901023,0,0.0,0.0,0.719202619254774,0.0,0,100
A_well_specified,100,3,ordinal_cluster,2,1240,0.9201612903225806,2.0838709677419356,2.0838709677419356,0,0.0,0.0,0.6611142372049292,0.0,0,100
A_well_specified,100,3,ordinal_cluster,3,1144,0.8723776223776224,2.138986013986014,2.138986013986014,0,0.0,0.0,0.675495576194959,0.0,0,100
A_well_specified,100,3,ordinal_cluster,1,1183,0.8918005071851226,1.973795435333897,1.973795435333897,0,0.0,0.0,0.5571676573731409,0.0,0,100
A_well_specified,100,3,ordinal_cluster,0,261,0.9310344827586207,1.3371647509578544,1.3371647509578544,0,0.0,0.0,0.5557319573003807,0.0,0,100
A_well_specified,100,3,input_dependent_nonordinal,4,1172,0.9001706484641638,1.5853242320819112,1.5853242320819112,0,0.7500001458851148,0.042458097662597366,-0.00598411412704547,0.042458097662597366,0,100
A_well_specified,100,3,input_dependent_nonordinal,2,1240,0.8919354838709678,2.089516129032258,2.089516129032258,0,0.573894827333438,0.031792526074563225,-0.007912565677498318,0.031792526074563225,0,100
A_well_specified,100,3,input_dependent_nonordinal,3,1144,0.8959790209790209,2.019230769230769,2.019230769230769,0,0.691597628472236,0.03572348771223035,-0.015043049422621357,0.03572348771223035,0,100
A_well_specified,100,3,input_dependent_nonordinal,1,1183,0.9501267962806424,1.7666948436179206,1.7666948436179206,0,0.5379444969694108,0.040677005141057224,0.09196867582667256,0.040677005141057224,0,100
A_well_specified,100,3,input_dependent_nonordinal,0,261,0.9042145593869731,1.3908045977011494,1.3908045977011494,0,0.46674989843913395,0.02125496542345759,-0.028395780111303615,0.02125496542345759,0,100
A_well_specified,100,3,input_dependent_ordinal,4,1172,0.9010238907849829,1.5870307167235496,1.5870307167235496,0,0.7516354911737972,0.04025328645092194,-0.0038725188955439638,0.04025328645092194,0,100
A_well_specified,100,3,input_dependent_ordinal,2,1240,0.8879032258064516,2.0975806451612904,2.0975806451612904,0,0.6041392761712103,0.03537285019156055,-0.04245426432926469,0.03537285019156055,0,100
A_well_specified,100,3,input_dependent_ordinal,3,1144,0.8968531468531469,2.022727272727273,2.022727272727273,0,0.6716076945781954,0.03719380004724344,0.004785014593124859,0.03719380004724344,0,100
A_well_specified,100,3,input_dependent_ordinal,1,1183,0.9551986475063398,1.7743026204564667,1.7743026204564667,0,0.530035115236013,0.034955028234038385,0.11391956360395317,0.034955028234038385,0,100
A_well_specified,100,3,input_dependent_ordinal,0,261,0.9118773946360154,1.4137931034482758,1.4137931034482758,0,0.44822176466802005,0.028417849048683136,-0.011096244316660842,0.028417849048683136,0,100
A_well_specified,100,4,independent_mondrian,2,1214,0.8772652388797364,2.1202635914332784,2.1202635914332784,0,0.0,0.0,0.5849265389827664,0.0,0,100
A_well_specified,100,4,independent_mondrian,4,1157,0.9152981849611063,1.4961106309420915,1.4961106309420915,0,0.0,0.0,0.7649722396745824,0.0,0,100
A_well_specified,100,4,independent_mondrian,1,1222,0.9279869067103109,2.0130932896890346,2.0130932896890346,0,0.0,0.0,0.6468377553057164,0.0,0,100
A_well_specified,100,4,independent_mondrian,3,1188,0.8518518518518519,2.089225589225589,2.089225589225589,0,0.0,0.0,0.60805855539754,0.0,0,100
A_well_specified,100,4,independent_mondrian,0,219,0.9406392694063926,1.5616438356164384,1.5616438356164384,0,0.0,0.0,0.6419158855211252,0.0,0,100
A_well_specified,100,4,ordinal_cluster,2,1214,0.8830313014827018,2.0510708401976934,2.0510708401976934,0,0.0,0.0,0.5938751391659179,0.0,0,100
A_well_specified,100,4,ordinal_cluster,4,1157,0.8833189282627485,1.4883318928262748,1.4883318928262748,0,0.0,0.0,0.6900208084337929,0.0,0,100
A_well_specified,100,4,ordinal_cluster,1,1222,0.9026186579378068,2,2,0,0.0,0.0,0.5897461623085458,0.0,0,100
A_well_specified,100,4,ordinal_cluster,3,1188,0.8695286195286195,2.031144781144781,2.031144781144781,0,0.0,0.0,0.6323559629343326,0.0,0,100
A_well_specified,100,4,ordinal_cluster,0,219,0.9406392694063926,1.4657534246575343,1.4657534246575343,0,0.0,0.0,0.6419158855211252,0.0,0,100
A_well_specified,100,4,input_dependent_nonordinal,2,1214,0.9159802306425041,1.9901153212520593,1.9901153212520593,0,0.6113022295364341,0.04240522016643242,0.015133896793403712,0.04240522016643242,0,100
A_well_specified,100,4,input_dependent_nonordinal,4,1157,0.8798617113223854,1.5064822817631807,1.5064822817631807,0,0.786477866723519,0.04854151014526465,-0.0641649317309444,0.04854151014526465,0,100
A_well_specified,100,4,input_dependent_nonordinal,1,1222,0.8854337152209493,1.7995090016366613,1.7995090016366613,0,0.5246135203819242,0.0323583260254087,-0.018981623405381676,0.0323583260254087,0,100
A_well_specified,100,4,input_dependent_nonordinal,3,1188,0.8863636363636364,1.984006734006734,1.984006734006734,0,0.6929184838431571,0.04071059846880219,-0.04435543935538433,0.04071059846880219,0,100
A_well_specified,100,4,input_dependent_nonordinal,0,219,0.9315068493150684,1.3196347031963471,1.3196347031963471,0,0.46712594071713626,0.04298930586645317,0.03344124389687403,0.04298930586645317,0,100
A_well_specified,100,4,input_dependent_ordinal,2,1214,0.9242174629324547,1.9925864909390445,1.9925864909390445,0,0.6139198654611143,0.03792799415256497,0.012572968624376846,0.03792799415256497,0,100
A_well_specified,100,4,input_dependent_ordinal,4,1157,0.8798617113223854,1.5047536732929991,1.5047536732929991,0,0.7829349353868749,0.04781578642002213,-0.06172271615515923,0.04781578642002213,0,100
A_well_specified,100,4,input_dependent_ordinal,1,1222,0.886252045826514,1.792962356792144,1.792962356792144,0,0.5277133247315061,0.03698228064873251,-0.019611190506329923,0.03698228064873251,0,100
A_well_specified,100,4,input_dependent_ordinal,3,1188,0.8888888888888888,1.9915824915824916,1.9915824915824916,0,0.6941023367868776,0.04272696999524221,-0.0400758981739901,0.0427269699952422,0,100
A_well_specified,100,4,input_dependent_ordinal,0,219,0.9315068493150684,1.3196347031963471,1.3196347031963471,0,0.44852191392245433,0.0334507149208308,0.04243240544550575,0.0334507149208308,0,100
A_well_specified,100,5,independent_mondrian,2,1207,0.9072079536039768,2.328086164043082,2.328086164043082,0,0.0,0.0,0.6653804727456162,0.0,0,100
A_well_specified,100,5,independent_mondrian,4,1167,0.9048843187660668,1.6958011996572409,1.6958011996572409,0,0.0,0.0,0.8090631174188512,0.0,0,100
A_well_specified,100,5,independent_mondrian,1,1195,0.9430962343096234,2.0326359832635985,2.0326359832635985,0,0.0,0.0,0.6512009707354577,0.0,0,100
A_well_specified,100,5,independent_mondrian,3,1197,0.9156223893065998,2.2548036758563073,2.2548036758563073,0,0.0,0.0,0.749529832009882,0.0,0,100
A_well_specified,100,5,independent_mondrian,0,234,0.9273504273504274,1.5299145299145298,1.5299145299145298,0,0.0,0.0,0.5445600193449653,0.0,0,100
A_well_specified,100,5,ordinal_cluster,2,1207,0.9055509527754764,2.2311516155758078,2.2311516155758078,0,0.0,0.0,0.6615427882702349,0.0,0,100
A_well_specified,100,5,ordinal_cluster,4,1167,0.8920308483290489,1.647814910025707,1.647814910025707,0,0.0,0.0,0.7794162551375268,0.0,0,100
A_well_specified,100,5,ordinal_cluster,1,1195,0.9330543933054394,2.071129707112971,2.071129707112971,0,0.0,0.0,0.6165072580369152,0.0,0,100
A_well_specified,100,5,ordinal_cluster,3,1197,0.899749373433584,2.2046783625730995,2.2046783625730995,0,0.0,0.0,0.7072286700966853,0.0,0,100
A_well_specified,100,5,ordinal_cluster,0,234,0.9358974358974359,1.4743589743589745,1.4743589743589745,0,0.0,0.0,0.6049115493695825,0.0,0,100
A_well_specified,100,5,input_dependent_nonordinal,2,1207,0.8972659486329743,2.0911350455675226,2.0911350455675226,0,0.6095467654945882,0.03807537449245895,-0.00096100658875653,0.03807537449245895,0,100
A_well_specified,100,5,input_dependent_nonordinal,4,1167,0.9562982005141388,1.6169665809768639,1.6169665809768639,0,0.7693834858136962,0.06013447452565219,0.15370961938559158,0.06013447452565219,0,100
A_well_specified,100,5,input_dependent_nonordinal,1,1195,0.9221757322175732,1.7506276150627615,1.7506276150627615,0,0.49702330466693717,0.02500824288373203,0.03172836681282609,0.02500824288373203,0,100
A_well_specified,100,5,input_dependent_nonordinal,3,1197,0.87468671679198,2.1294903926482873,2.1294903926482873,0,0.6657820361190252,0.03549161053814942,-0.031215747635401248,0.03549161053814942,0,100
A_well_specified,100,5,input_dependent_nonordinal,0,234,0.9145299145299145,1.3034188034188035,1.3034188034188035,0,0.4238731108943853,0.022615192682043265,0.02533072033462469,0.022615192682043265,0,100
A_well_specified,100,5,input_dependent_ordinal,2,1207,0.8980944490472246,2.056338028169014,2.056338028169014,0,0.5975745244811065,0.03505081975867254,0.01417739803307727,0.03505081975867254,0,100
A_well_specified,100,5,input_dependent_ordinal,4,1167,0.9537275064267352,1.5955441302485005,1.5955441302485005,0,0.7670239046010698,0.05456362562151522,0.14925238597323442,0.05456362562151522,0,100
A_well_specified,100,5,input_dependent_ordinal,1,1195,0.9213389121338912,1.7640167364016737,1.7640167364016737,0,0.5021779183283658,0.02576183207700098,0.025351957819589988,0.02576183207700098,0,100
A_well_specified,100,5,input_dependent_ordinal,3,1197,0.8554720133667502,2.114452798663325,2.114452798663325,0,0.6721711485444607,0.04316010914124676,-0.05541647437500252,0.04316010914124676,0,100
A_well_specified,100,5,input_dependent_ordinal,0,234,0.9401709401709402,1.3333333333333333,1.3333333333333333,0,0.4242878371410943,0.019400267807582642,0.03904094180125062,0.019400267807582642,0,100
A_well_specified,100,6,independent_mondrian,3,1184,0.9222972972972973,2.360641891891892,2.360641891891892,0,0.0,0.0,0.7801664602595894,0.0,0,100
A_well_specified,100,6,independent_mondrian,4,1192,0.9513422818791947,1.7718120805369129,1.7718120805369129,0,0.0,0.0,0.9744695824277334,0.0,0,100
A_well_specified,100,6,independent_mondrian,1,1247,0.9157979149959904,2.2085004009623095,2.2085004009623095,0,0.0,0.0,0.600622370138609,0.0,0,100
A_well_specified,100,6,independent_mondrian,2,1154,0.8986135181975736,2.427209705372617,2.427209705372617,0,0.0,0.0,0.6486461895079634,0.0,0,100
A_well_specified,100,6,independent_mondrian,0,223,0.968609865470852,1.4618834080717489,1.4618834080717489,0,0.0,0.0,0.6778363375693621,0.0,0,100
A_well_specified,100,6,ordinal_cluster,3,1184,0.9222972972972973,2.352195945945946,2.352195945945946,0,0.0,0.0,0.779790010030444,0.0,0,100
A_well_specified,100,6,ordinal_cluster,4,1192,0.9387583892617449,1.7625838926174497,1.7625838926174497,0,0.0,0.0,0.9269283896540834,0.0,0,100
A_well_specified,100,6,ordinal_cluster,1,1247,0.9278267842822775,2.1724137931034484,2.1724137931034484,0,0.0,0.0,0.6375458926094005,0.0,0,100
A_well_specified,100,6,ordinal_cluster,2,1154,0.9038128249566725,2.4298093587521663,2.4298093587521663,0,0.0,0.0,0.6618742634912578,0.0,0,100
A_well_specified,100,6,ordinal_cluster,0,223,0.9596412556053812,1.5515695067264574,1.5515695067264574,0,0.0,0.0,0.6284217271596384,0.0,0,100
A_well_specified,100,6,input_dependent_nonordinal,3,1184,0.9324324324324325,2.2162162162162162,2.2162162162162162,0,0.6991618155748358,0.048200944685972545,0.04570004213292411,0.048200944685972545,0,100
A_well_specified,100,6,input_dependent_nonordinal,4,1192,0.9379194630872483,1.6812080536912752,1.6812080536912752,0,0.7176703958446252,0.05187820156831664,0.13304340646528456,0.05187820156831664,0,100
A_well_specified,100,6,input_dependent_nonordinal,1,1247,0.8556535685645549,1.8949478748997595,1.8949478748997595,0,0.5528856368001694,0.04037891961644986,-0.05851049809849487,0.04037891961644986,0,100
A_well_specified,100,6,input_dependent_nonordinal,2,1154,0.9211438474870017,2.101386481802426,2.101386481802426,0,0.5988022493379672,0.03509221195555004,0.0640557012125631,0.03509221195555004,0,100
A_well_specified,100,6,input_dependent_nonordinal,0,223,0.9192825112107623,1.3094170403587444,1.3094170403587444,0,0.47551015426997073,0.046947381377615637,0.03759541758914009,0.046947381377615637,0,100
A_well_specified,100,6,input_dependent_ordinal,3,1184,0.9324324324324325,2.206081081081081,2.206081081081081,0,0.6815130802189147,0.04694657229528432,0.06585578837933359,0.04694657229528432,0,100
A_well_specified,100,6,input_dependent_ordinal,4,1192,0.9379194630872483,1.686241610738255,1.686241610738255,0,0.7271157754735355,0.05027793170624039,0.12097404204649553,0.05027793170624039,0,100
A_well_specified,100,6,input_dependent_ordinal,1,1247,0.8548516439454691,1.8941459502806737,1.8941459502806737,0,0.5501566826641665,0.039775959117272726,-0.058094898764755154,0.039775959117272726,0,100
A_well_specified,100,6,input_dependent_ordinal,2,1154,0.9150779896013865,2.098786828422877,2.098786828422877,0,0.6054437667998914,0.04032731327653135,0.04705525222614815,0.04032731327653135,0,100
A_well_specified,100,6,input_dependent_ordinal,0,223,0.9506726457399103,1.336322869955157,1.336322869955157,0,0.49112649476169673,0.03692017559002967,0.04167002398767605,0.03692017559002967,0,100
A_well_specified,100,7,independent_mondrian,3,1139,0.9069359086918349,2.1027216856892013,2.1027216856892013,0,0.0,0.0,0.8046727003706031,0.0,0,100
A_well_specified,100,7,independent_mondrian,1,1198,0.9040066777963273,1.8230383973288815,1.8230383973288815,0,0.0,0.0,0.6259045031015729,0.0,0,100
A_well_specified,100,7,independent_mondrian,4,1229,0.8836452400325467,1.6533767290480066,1.6533767290480066,0,0.0,0.0,0.7331834638761996,0.0,0,100
A_well_specified,100,7,independent_mondrian,2,1194,0.8484087102177554,2.2571189279731994,2.2571189279731994,0,0.0,0.0,0.5561769283633593,0.0,0,100
A_well_specified,100,7,independent_mondrian,0,240,0.8958333333333334,1.5083333333333333,1.5083333333333333,0,0.0,0.0,0.4984307633267383,0.0,0,100
A_well_specified,100,7,ordinal_cluster,3,1139,0.8683055311676909,2.188762071992976,2.188762071992976,0,0.0,0.0,0.7151011135691716,0.0,0,100
A_well_specified,100,7,ordinal_cluster,1,1198,0.8764607679465777,2.013355592654424,2.013355592654424,0,0.0,0.0,0.5561769283633593,0.0,0,100
A_well_specified,100,7,ordinal_cluster,4,1229,0.8950366151342555,1.6224572823433685,1.6224572823433685,0,0.0,0.0,0.7645438520059269,0.0,0,100
A_well_specified,100,7,ordinal_cluster,2,1194,0.8886097152428811,2.1390284757118927,2.1390284757118927,0,0.0,0.0,0.6394773334341355,0.0,0,100
A_well_specified,100,7,ordinal_cluster,0,240,0.9416666666666667,1.4291666666666667,1.4291666666666667,0,0.0,0.0,0.5987182706871874,0.0,0,100
A_well_specified,100,7,input_dependent_nonordinal,3,1139,0.8981562774363476,2.074626865671642,2.074626865671642,0,0.709415372016577,0.05045736553369385,0.02521094442864813,0.05045736553369385,0,100
A_well_specified,100,7,input_dependent_nonordinal,1,1198,0.9190317195325542,1.8080133555926545,1.8080133555926545,0,0.5393079816584745,0.03343556404608261,0.0467040842674416,0.03343556404608261,0,100
A_well_specified,100,7,input_dependent_nonordinal,4,1229,0.9186330349877949,1.6004882017900732,1.6004882017900732,0,0.7669035496272925,0.03024820514277281,0.009363469781675682,0.03024820514277281,0,100
A_well_specified,100,7,input_dependent_nonordinal,2,1194,0.88107202680067,2.0979899497487438,2.0979899497487438,0,0.6029015895720005,0.028903931262803655,-0.02137512863975105,0.028903931262803655,0,100
A_well_specified,100,7,input_dependent_nonordinal,0,240,0.875,1.375,1.375,0,0.48338718814224185,0.03647397627520424,-0.04310391643464778,0.03647397627520424,0,100
A_well_specified,100,7,input_dependent_ordinal,3,1139,0.9174714661984197,2.1141352063213343,2.1141352063213343,0,0.6979587842046658,0.03669407019832909,0.06583240740973006,0.03669407019832909,0,100
A_well_specified,100,7,input_dependent_ordinal,1,1198,0.9190317195325542,1.8297161936560935,1.8297161936560935,0,0.5409634869184137,0.03393943330884476,0.0470083081381264,0.03393943330884476,0,100
A_well_specified,100,7,input_dependent_ordinal,4,1229,0.9251423921887714,1.6533767290480066,1.6533767290480066,0,0.7684716386624485,0.037155196481024264,0.03046267103821243,0.037155196481024264,0,100
A_well_specified,100,7,input_dependent_ordinal,2,1194,0.8852596314907872,2.157453936348409,2.157453936348409,0,0.6165199548931455,0.03498010363022723,-0.021114533662456192,0.03498010363022723,0,100
