rare_count,method,class_id,mean_coverage,coverage_sd,mean_set_size,set_size_sd,mean_ordinal_span,full_set_rate,mean_preliminary_threshold,preliminary_threshold_variance,mean_correction,correction_sd,final_threshold_variance,infinite_correction_rate,calibration_support
10,independent_mondrian,4,0.8901302313109335,0.03497542910911223,1.4346495710104212,0.08368731799017691,1.4346495710104212,0.0,0.0,0.0,0.5949077742535186,0.060802688089553435,0.0,0,100
10,input_dependent_nonordinal,0,0.920592645760085,0.07163300592223272,1.2701762890198185,0.08695565571802885,1.2701762890198185,0.0,0.34941458482051996,0.02123166895282692,0.07003943498599285,0.10379973514973109,0.02123166895282692,0,10
10,input_dependent_nonordinal,1,0.9050768300206816,0.02787550867201952,1.569429919533569,0.1123738810887825,1.569429919533569,0.0,0.49882654070476756,0.02214390799740997,0.020622938328313516,0.04356626451126666,0.02214390799740997,0,100
10,input_dependent_nonordinal,2,0.9043699197597399,0.026885914730676808,1.7902061962004803,0.08975045132110021,1.7902061962004803,0.0,0.46862284328138104,0.02342299645992048,0.014083594706923368,0.03612991169125103,0.02342299645992048,0,100
10,input_dependent_nonordinal,3,0.9017025240324287,0.03291548033775765,1.765187731820801,0.07102969131757605,1.765187731820801,0.0,0.5871013451049247,0.025325127149593663,0.01396622289516617,0.05186117804761442,0.025325127149593663,0,100
10,input_dependent_nonordinal,4,0.8972325063130296,0.033989170702183324,1.414152784929319,0.07308901371105886,1.414152784929319,0.0,0.5918042850127093,0.027665754613981852,0.006266867923843922,0.05243027715725869,0.027665754613981852,0,100
10,input_dependent_ordinal,0,0.9170861253114372,0.0754494110894922,1.2641780570616743,0.08615867486786008,1.2641780570616743,0.0,0.4172237078836314,0.020210926814248815,-0.0024202669401463058,0.10137297409987335,0.020210926814248815,0,10
10,input_dependent_ordinal,1,0.9039431038768918,0.028276659525536332,1.5630398181205596,0.1092697314014722,1.5630398181205596,0.0,0.4623913244464502,0.022028704331703574,0.05449718267970701,0.04218404495298104,0.022028704331703574,0,100
10,input_dependent_ordinal,2,0.9043046934092532,0.026914891604056402,1.7854565906092699,0.09095081261167949,1.7854565906092699,0.0,0.5093491988438972,0.023735435196528508,-0.027033840399220313,0.03581791449492751,0.023735435196528508,0,100
10,input_dependent_ordinal,3,0.9011361100595005,0.03284298230791467,1.7632119913984556,0.07277610196751938,1.7632119913984556,0.0,0.5567861538858832,0.02539016505554071,0.04341492097784304,0.052922876796922355,0.02539016505554071,0,100
10,input_dependent_ordinal,4,0.897880199710068,0.0337542807662618,1.4139881804744499,0.07535277934864808,1.4139881804744499,0.0,0.6034657216085162,0.02730133057419477,-0.005597348810751796,0.052657546551224205,0.02730133057419477,0,100
10,ordinal_cluster,0,0.9541314028357599,0.01884280591631524,1.2682544751377753,0.07879557280796838,1.2682544751377753,0.0,0.0,0.0,0.511879917812596,0.050549896876070435,0.0,0,10
10,ordinal_cluster,1,0.8894841143204855,0.022049252181043043,1.7138560975039954,0.11790219599608613,1.7138560975039954,0.0,0.0,0.0,0.5041171606713053,0.037197313925466706,0.0,0,100
10,ordinal_cluster,2,0.925074081161273,0.01580620930096082,1.7749927538638017,0.1000696654844595,1.7749927538638017,0.0,0.0,0.0,0.5445355629848252,0.0341370335907656,0.0,0,100
10,ordinal_cluster,3,0.8805476102446075,0.022791638312590373,1.8381601697899597,0.09510455930207089,1.8381601697899597,0.0,0.0,0.0,0.5686862746147948,0.033409568456883434,0.0,0,100
10,ordinal_cluster,4,0.8925802872176827,0.02574842274635113,1.3920766741324981,0.07027241908750867,1.3920766741324981,0.0,0.0,0.0,0.5956504603885779,0.042959807014717445,0.0,0,100
20,independent_mondrian,0,0.915691035808296,0.05753757766643322,1.3229824454877617,0.12041315040043295,1.3229824454877617,0.0,0.0,0.0,0.43726493055637045,0.1212513670444616,0.0,0,20
20,independent_mondrian,1,0.9139382288822724,0.028504081544831982,1.6035966857199775,0.14809078715372637,1.6035966857199775,0.0,0.0,0.0,0.5508139417831982,0.05330645540585595,0.0,0,100
20,independent_mondrian,2,0.9015732777191389,0.03165043368167806,1.8898605963048283,0.12877809575233856,1.8898605963048283,0.0,0.0,0.0,0.4998117186998137,0.06015971423227739,0.0,0,100
20,independent_mondrian,3,0.8988441251077608,0.03143337450625734,1.8256469386149663,0.10838091635326885,1.8256469386149663,0.0,0.0,0.0,0.612605706595418,0.06038961284722397,0.0,0,100
20,independent_mondrian,4,0.8959399058657612,0.02872714138660849,1.4469463559710607,0.07844053453063093,1.4469463559710607,0.0,0.0,0.0,0.604222825601941,0.06346120702090315,0.0,0,100
20,input_dependent_nonordinal,0,0.9085857254205872,0.05685409880006314,1.2492303854856996,0.08528166132026546,1.2492303854856996,0.0,0.34454045623916124,0.020795266471003507,0.0375795334220519,0.06160310445494773,0.020795266471003507,0,20
20,input_dependent_nonordinal,1,0.906922992788673,0.027390014926053793,1.5360400319463299,0.07663481216493648,1.5360400319463299,0.0,0.4987703290089973,0.021920659453434264,0.01855863626761151,0.04045247402502888,0.021920659453434264,0,100
20,input_dependent_nonordinal,2,0.9036060530612163,0.02673914834659747,1.7849153806633964,0.09019808807727411,1.7849153806633964,0.0,0.4644901465263493,0.022836739510463108,0.017022390518953417,0.03180225783758003,0.022836739510463108,0,100
20,input_dependent_nonordinal,3,0.9057887516913649,0.03030165832890482,1.7562513579725691,0.07538964581457873,1.7562513579725691,0.0,0.587892383906285,0.025463900057152947,0.022983494964310992,0.054370889860044944,0.025463900057152947,0,100
20,input_dependent_nonordinal,4,0.8917512657479921,0.029913778762606594,1.420136484446816,0.06967217119683074,1.420136484446816,0.0,0.589730606325981,0.02830050360255023,-0.004241819835726076,0.04444179496065557,0.02830050360255023,0,100
20,input_dependent_ordinal,0,0.9094872728743498,0.05740031371120855,1.2497252299511528,0.07999080417703944,1.2497252299511528,0.0,0.4146199005527219,0.01956010024928723,-0.031872858774127794,0.06540527755175433,0.01956010024928723,0,20
20,input_dependent_ordinal,1,0.9072212205177396,0.028813412495657095,1.5369132652612878,0.0811892765927033,1.5369132652612878,0.0,0.4614131510965841,0.021641136817060144,0.05654027108317288,0.040736204772581525,0.021641136817060144,0,100
20,input_dependent_ordinal,2,0.9020529857572507,0.026684529285738865,1.7828311351983424,0.09110612594360046,1.7828311351983424,0.0,0.5073882385576955,0.023468408166598606,-0.026861011389682644,0.03218892943998754,0.023468408166598606,0,100
20,input_dependent_ordinal,3,0.9057123490896791,0.030295797685402873,1.7532281515323298,0.07617814572323943,1.7532281515323298,0.0,0.5555872701043497,0.025599031604250793,0.05513714583192104,0.048902417128131065,0.025599031604250793,0,100
20,input_dependent_ordinal,4,0.8913718681982322,0.028907225056289603,1.4196067842241447,0.06812398750450196,1.4196067842241447,0.0,0.6018643016495699,0.027748089771397033,-0.01744742218426654,0.04532764284660057,0.027748089771397033,0,100
20,ordinal_cluster,0,0.9619695687731508,0.01914882982909418,1.2813905789908735,0.07865211143895616,1.2813905789908735,0.0,0.0,0.0,0.5276020718467019,0.04777441440976572,0.0,0,20
20,ordinal_cluster,1,0.8952604377562334,0.02104042594688283,1.7544120600352435,0.11394703619776443,1.7544120600352435,0.0,0.0,0.0,0.5081321283867066,0.03671909404553134,0.0,0,100
20,ordinal_cluster,2,0.9281493510719051,0.016457164837031,1.7919985857956737,0.11396907538679388,1.7919985857956737,0.0,0.0,0.0,0.5535100002803761,0.038446430080700804,0.0,0,100
20,ordinal_cluster,3,0.8802413899999846,0.025014646582873223,1.8575475160042385,0.11045521510539934,1.8575475160042385,0.0,0.0,0.0,0.571408039861619,0.04001934984252645,0.0,0,100
20,ordinal_cluster,4,0.8971658563230352,0.02061410018342113,1.4058102813983038,0.07729431887471178,1.4058102813983038,0.0,0.0,0.0,0.6028666793428703,0.04540345716064047,0.0,0,100
50,independent_mondrian,0,0.8905675800208452,0.042648159615338535,1.258719014425293,0.11972395535575324,1.258719014425293,0.0,0.0,0.0,0.3663356278396519,0.05456497076983064,0.0,0,50
50,independent_mondrian,1,0.9019987224956861,0.028790517348572138,1.531323286060482,0.10847519250596681,1.531323286060482,0.0,0.0,0.0,0.5298175554163489,0.054532989956782636,0.0,0,100
50,independent_mondrian,2,0.9109064298418809,0.02647790850688033,1.8594404624908139,0.1401071597561163,1.8594404624908139,0.0,0.0,0.0,0.5167913830749918,0.05617069413830754,0.0,0,100
50,independent_mondrian,3,0.8975835282632657,0.032618030024076865,1.838161404529717,0.11348512050262433,1.838161404529717,0.0,0.0,0.0,0.6109740554667294,0.06691862105027421,0.0,0,100
50,independent_mondrian,4,0.8941755174921686,0.03536303909872185,1.4443864350702216,0.09786182853828686,1.4443864350702216,0.0,0.0,0.0,0.6060337075034568,0.07050040141809476,0.0,0,100
50,input_dependent_nonordinal,0,0.8868884902857909,0.0439079387861809,1.2291236438760207,0.06770200095392567,1.2291236438760207,0.0,0.34864039555327375,0.02039274805893385,0.0036288231555077198,0.03248939012438417,0.02039274805893385,0,50
50,input_dependent_nonordinal,1,0.9024575826710559,0.02675078817299307,1.514029242561519,0.05488255610352166,1.514029242561519,0.0,0.49870363461158945,0.022304148025979843,0.013943252485912546,0.03517072817784885,0.022304148025979843,0,100
50,input_dependent_nonordinal,2,0.9065293361346491,0.028414754761039992,1.7734066525703842,0.08044728700641152,1.7734066525703842,0.0,0.4697944444520344,0.024551284390153017,0.020990313930127312,0.03888807369342191,0.024551284390153017,0,100
50,input_dependent_nonordinal,3,0.9010472508951917,0.031193489286146497,1.7675416996110145,0.07055023318180524,1.7675416996110145,0.0,0.5901666968116063,0.026603053956788584,0.010417207582628672,0.05211100266231324,0.026603053956788584,0,100
50,input_dependent_nonordinal,4,0.8947765742398051,0.03476762920422014,1.4125457037265639,0.05840180043677659,1.4125457037265639,0.0,0.588810428752664,0.02721012317587749,0.005567780803895293,0.05482800314376649,0.02721012317587749,0,100
50,input_dependent_ordinal,0,0.8903782148141437,0.04533378069508769,1.2336294861255088,0.07131483537999724,1.2336294861255088,0.0,0.4181705102665262,0.020543724802203747,-0.061226413305589804,0.03781035592024112,0.020543724802203747,0,50
50,input_dependent_ordinal,1,0.903220412979755,0.026322223552099507,1.5172961426195108,0.054192419231803075,1.5172961426195108,0.0,0.4636329811840435,0.02224586181606055,0.05049492069459616,0.035445902687456725,0.02224586181606055,0,100
50,input_dependent_ordinal,2,0.9065576414102238,0.02738585463382612,1.7738937980689333,0.07916102026778912,1.7738937980689333,0.0,0.5094456120170766,0.024135701259363547,-0.019486710761943617,0.03596465340223133,0.024135701259363547,0,100
50,input_dependent_ordinal,3,0.900518322985728,0.030249353876336246,1.767136822939264,0.06798848671266751,1.767136822939264,0.0,0.5573747803590573,0.02579434391453776,0.04095147990056133,0.04992994390541415,0.02579434391453776,0,100
50,input_dependent_ordinal,4,0.8948569473481999,0.03492530286305048,1.409900829910914,0.0565344474166353,1.409900829910914,0.0,0.6024685191831121,0.027790066613049474,-0.007406837138973995,0.054648873985089545,0.027790066613049474,0,100
50,ordinal_cluster,0,0.9474239409439067,0.021393983852204923,1.235991857602925,0.07191028201435876,1.235991857602925,0.0,0.0,0.0,0.47934773611757303,0.03830072264193011,0.0,0,50
50,ordinal_cluster,1,0.8830556807211554,0.019300085886245412,1.677425380491374,0.10104664818844575,1.677425380491374,0.0,0.0,0.0,0.49099651686706663,0.029050393113185146,0.0,0,100
50,ordinal_cluster,2,0.9267545379814961,0.014213485576296392,1.7771918050525435,0.10156169395184927,1.7771918050525435,0.0,0.0,0.0,0.5503832526591289,0.036492767428961834,0.0,0,100
50,ordinal_cluster,3,0.8852059688166176,0.024845614444391304,1.8624398728786749,0.10763796135770758,1.8624398728786749,0.0,0.0,0.0,0.5792760585680178,0.039963382160514864,0.0,0,100
50,ordinal_cluster,4,0.8973855381008841,0.028624578404972217,1.4140058318163817,0.07872961762841815,1.4140058318163817,0.0,0.0,0.0,0.6082938174398341,0.049278450400313804,0.0,0,100
100,independent_mondrian,0,0.9065786739660903,0.0341085901869023,1.2423082455367496,0.10783293564976011,1.2423082455367496,0.0,0.0,0.0,0.39058599566348967,0.05560497441668998,0.0,0,100
100,independent_mondrian,1,0.8970112296466364,0.03370920373233736,1.5350112367043613,0.10615910609293441,1.5350112367043613,0.0,0.0,0.0,0.5178280504572119,0.05622800173582736,0.0,0,100
100,independent_mondrian,2,0.9063185731558888,0.029619509805697778,1.8407373016503503,0.10663464574757103,1.8407373016503503,0.0,0.0,0.0,0.5058476446260508,0.05775683353288473,0.0,0,100
100,independent_mondrian,3,0.9003976556608247,0.026026848330663124,1.8593490115308462,0.11333971402955981,1.8593490115308462,0.0,0.0,0.0,0.6105775878320598,0.05420493307970201,0.0,0,100
100,independent_mondrian,4,0.9075044092993513,0.027761926511966975,1.454834375822938,0.07192038717794978,1.454834375822938,0.0,0.0,0.0,0.6321179552234553,0.06105820990836015,0.0,0,100
100,input_dependent_nonordinal,0,0.8982422842100353,0.03489444743650134,1.2238547860686746,0.07841848744812971,1.2238547860686746,0.0,0.3403752595818996,0.019549492030733775,0.01701238119846226,0.029604980183970384,0.019549492030733775,0,100
100,input_dependent_nonordinal,1,0.899887492780451,0.03361963247233876,1.503357265341569,0.062237175752494205,1.503357265341569,0.0,0.5010166275307021,0.021654998376202692,0.007660289077615083,0.04802565609211007,0.021654998376202692,0,100
100,input_dependent_nonordinal,2,0.8997629674903296,0.033914479661214574,1.7569423895021883,0.07347813351708674,1.7569423895021883,0.0,0.4675876009216755,0.024119707730582265,0.009537050652773238,0.04392442131261825,0.024119707730582265,0,100
100,input_dependent_nonordinal,3,0.8976452709138066,0.02887369269054492,1.7673938844004056,0.06748920452551235,1.7673938844004056,0.0,0.5880414439846235,0.026018452044348862,0.004373698567385498,0.0441885238980753,0.026018452044348862,0,100
100,input_dependent_nonordinal,4,0.910456180822424,0.02520943421590863,1.4201445601264537,0.056727165904147114,1.4201445601264537,0.0,0.5911505338377313,0.028071843664175908,0.023642149134650604,0.04883823464961645,0.028071843664175908,0,100
100,input_dependent_ordinal,0,0.898944332097353,0.03280397444626435,1.22486121638078,0.07720017445947305,1.22486121638078,0.0,0.4151283562519383,0.019760027494262568,-0.05777726268697126,0.028205746305179323,0.019760027494262568,0,100
100,input_dependent_ordinal,1,0.9008228734756278,0.033497833051194144,1.5016810383465506,0.06392570462222563,1.5016810383465506,0.0,0.4632242869785728,0.021754388888827688,0.04665208140301162,0.047102709016860825,0.021754388888827688,0,100
100,input_dependent_ordinal,2,0.8990636171713448,0.03388662396155097,1.7571109592992793,0.07604566406950944,1.7571109592992793,0.0,0.5094231418970079,0.02362656506993605,-0.03367632060742432,0.04269171507179462,0.02362656506993605,0,100
100,input_dependent_ordinal,3,0.8986492154479346,0.02898517019107127,1.7667014247187267,0.06719008435879523,1.7667014247187267,0.0,0.5560617020215679,0.025869240992271277,0.037184401025854096,0.042316677032189574,0.025869240992271277,0,100
100,input_dependent_ordinal,4,0.9105321114675814,0.02516622279706194,1.4204072880236565,0.05582858537227497,1.4204072880236565,0.0,0.603617482488967,0.02798172107800257,0.010865540533649626,0.0463494719258301,0.02798172107800257,0,100
100,ordinal_cluster,0,0.9395991373839664,0.024750214738429383,1.181009954960247,0.07699298906417208,1.181009954960247,0.0,0.0,0.0,0.4584588695341756,0.04092722768977119,0.0,0,100
100,ordinal_cluster,1,0.8689798477563921,0.027202388372450974,1.61792390439545,0.09984847038067021,1.61792390439545,0.0,0.0,0.0,0.4679875319712937,0.03446577985463188,0.0,0,100
100,ordinal_cluster,2,0.9247165392087228,0.012900300510166331,1.7305886162813924,0.0892610834765559,1.7305886162813924,0.0,0.0,0.0,0.5389647554834677,0.02813004098489213,0.0,0,100
100,ordinal_cluster,3,0.8849923368169779,0.01742552893188256,1.8550800292973801,0.07512274305281888,1.8550800292973801,0.0,0.0,0.0,0.5753848982923568,0.030159218865085404,0.0,0,100
100,ordinal_cluster,4,0.9038587264547479,0.020094272546140185,1.4134080729218557,0.05632238892205415,1.4134080729218557,0.0,0.0,0.0,0.6170392254316727,0.03772062845281832,0.0,0,100
